DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,47.0,2893.87,61.57170212765957,63.829787234042556,3.3528737407819964,False
Tuesday,59.0,1179.1399999999999,19.985423728813558,45.76271186440678,1.536148193954385,False
Wednesday,70.0,-521.55,-7.450714285714285,41.42857142857143,0.8584913339338623,False
Thursday,60.0,670.1,11.168333333333333,41.66666666666667,1.3087804990438447,False
Friday,52.0,1953.6699999999998,37.57057692307692,44.230769230769226,1.9098856163490379,False
Saturday,,,,,,True
Sunday,,,,,,True
