DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,39.0,1183.6899999999998,30.351025641025636,56.41025641025641,1.5914960173497636,False
Tuesday,38.0,1505.2299999999998,39.61131578947368,47.368421052631575,1.69379825309396,False
Wednesday,43.0,-474.97,-11.045813953488373,34.883720930232556,0.8533192099119242,False
Thursday,43.0,993.78,23.111162790697673,53.48837209302325,1.4207277576681274,False
Friday,33.0,1302.93,39.482727272727274,60.60606060606061,1.7289037325456502,False
Saturday,,,,,,True
Sunday,,,,,,True
