ExitTime,NetPL,ReturnPct
2024-12-31,-36.650000000000006,-1.4660000000000002
2025-01-31,282.86,11.314400000000001
2025-02-28,309.02000000000004,12.360800000000001
2025-03-31,228.44,9.137599999999999
2025-04-30,1159.4,46.376000000000005
2025-05-31,-547.43,-21.897199999999998
2025-06-30,-447.71999999999997,-17.9088
2025-07-31,-314.3500000000001,-12.574000000000002
2025-08-31,285.94,11.4376
