ExitTime,NetPL,ReturnPct
2024-12-31,153.34999999999997,6.133999999999999
2025-01-31,-295.98,-11.839200000000002
2025-02-28,-16.56000000000003,-0.6624000000000013
2025-03-31,2508.82,100.3528
2025-04-30,3395.27,135.8108
2025-05-31,-725.11,-29.004400000000004
2025-06-30,392.85999999999996,15.714399999999998
2025-07-31,-189.93000000000004,-7.597200000000001
2025-08-31,256.03,10.2412
