DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,28.0,614.38,21.94214285714286,53.57142857142857,1.4215242329436306,True
Tuesday,24.0,688.04,28.668333333333333,50.0,1.5675820595101593,True
Wednesday,21.0,-103.59000000000005,-4.932857142857145,42.857142857142854,0.9195248712351328,True
Thursday,27.0,890.92,32.99703703703704,55.55555555555556,1.6247773461058364,True
Friday,21.0,1196.41,56.97190476190477,61.904761904761905,2.2432558816194206,True
Saturday,,,,,,True
Sunday,,,,,,True
