ExitTime,NetPL,ReturnPct
2024-12-31,149.51,5.9803999999999995
2025-01-31,75.17999999999999,3.0071999999999997
2025-02-28,459.22,18.3688
2025-03-31,553.26,22.1304
2025-04-30,837.6800000000001,33.507200000000005
2025-05-31,-485.69,-19.4276
2025-06-30,-493.48,-19.7392
2025-07-31,-164.15000000000003,-6.566000000000001
2025-08-31,100.46999999999997,4.018799999999999
