Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,Session
188,,2025-04-23 09:45:00,,,,-1.0,1.0,218.75,218.75,4.04,214.71,43.75,218.75,214.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
190,,2025-04-24 07:00:00,,,,1.0,1.0,-208.75,-208.75,4.04,-212.79,-41.75,-208.75,-212.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
192,,2025-04-24 10:30:00,,,,-1.0,1.0,235.0,235.0,4.04,230.96,47.0,235.0,230.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
194,,2025-04-25 16:45:00,,,,1.0,1.0,-246.25,-246.25,4.04,-250.29,-49.25,-246.25,-250.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
196,,2025-04-28 10:00:00,,,,-1.0,1.0,137.5,137.5,4.04,133.46,27.5,137.5,133.46,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
198,,2025-04-29 11:00:00,,,,1.0,1.0,-125.0,-125.0,4.04,-129.04,-25.0,-125.0,-129.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
200,,2025-04-30 08:45:00,,,,1.0,1.0,133.75,133.75,4.04,129.71,26.75,133.75,129.71,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
202,,2025-05-01 09:45:00,,,,-1.0,1.0,-107.5,-107.5,4.04,-111.54,-21.5,-107.5,-111.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
204,,2025-05-02 08:45:00,,,,1.0,1.0,-175.0,-175.0,4.04,-179.04,-35.0,-175.0,-179.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
206,,2025-05-05 10:15:00,,,,1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
208,,2025-05-06 11:00:00,,,,1.0,1.0,-73.75,-73.75,4.04,-77.79,-14.75,-73.75,-77.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
210,,2025-05-07 08:30:00,,,,-1.0,1.0,-110.0,-110.0,4.04,-114.04,-22.0,-110.0,-114.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
212,,2025-05-08 08:45:00,,,,-1.0,1.0,-103.75,-103.75,4.04,-107.79,-20.75,-103.75,-107.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
214,,2025-05-09 07:30:00,,,,-1.0,1.0,-83.75,-83.75,4.04,-87.79,-16.75,-83.75,-87.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
216,,2025-05-11 18:00:00,,,,-1.0,1.0,-105.0,-105.0,4.04,-109.04,-21.0,-105.0,-109.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
218,,2025-05-12 09:45:00,,,,-1.0,1.0,-161.25,-161.25,4.04,-165.29,-32.25,-161.25,-165.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
220,,2025-05-13 08:30:00,,,,-1.0,1.0,83.75,83.75,4.04,79.71,16.75,83.75,79.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
222,,2025-05-14 07:45:00,,,,1.0,1.0,-107.5,-107.5,4.04,-111.54,-21.5,-107.5,-111.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
224,,2025-05-15 10:15:00,,,,1.0,1.0,-131.25,-131.25,4.04,-135.29,-26.25,-131.25,-135.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
226,,2025-05-16 10:45:00,,,,-1.0,1.0,-66.25,-66.25,4.04,-70.29,-13.25,-66.25,-70.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
228,,2025-05-19 09:45:00,,,,1.0,1.0,-132.5,-132.5,4.04,-136.54,-26.5,-132.5,-136.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
230,,2025-05-21 11:30:00,,,,1.0,1.0,-181.25,-181.25,4.04,-185.29,-36.25,-181.25,-185.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
232,,2025-05-22 08:30:00,,,,1.0,1.0,127.5,127.5,4.04,123.46,25.5,127.5,123.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
234,,2025-05-23 07:45:00,,,,1.0,1.0,195.0,195.0,4.04,190.96,39.0,195.0,190.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
236,,2025-05-25 18:00:00,,,,1.0,1.0,-156.25,-156.25,4.04,-160.29,-31.25,-156.25,-160.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
238,,2025-05-26 21:45:00,,,,-1.0,1.0,-117.5,-117.5,4.04,-121.54,-23.5,-117.5,-121.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
240,,2025-05-27 09:30:00,,,,-1.0,1.0,-107.5,-107.5,4.04,-111.54,-21.5,-107.5,-111.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
242,,2025-05-28 06:45:00,,,,1.0,1.0,-76.25,-76.25,4.04,-80.29,-15.25,-76.25,-80.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
244,,2025-05-29 06:15:00,,,,-1.0,1.0,-128.75,-128.75,4.04,-132.79,-25.75,-128.75,-132.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
246,,2025-05-30 08:15:00,,,,-1.0,1.0,-101.25,-101.25,4.04,-105.29,-20.25,-101.25,-105.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
248,,2025-06-02 10:15:00,,,,-1.0,1.0,-107.5,-107.5,4.04,-111.54,-21.5,-107.5,-111.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
250,,2025-06-03 09:45:00,,,,-1.0,1.0,98.75,98.75,4.04,94.71,19.75,98.75,94.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
252,,2025-06-04 08:30:00,,,,-1.0,1.0,-51.25,-51.25,4.04,-55.29,-10.25,-51.25,-55.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
254,,2025-06-08 18:00:00,,,,-1.0,1.0,75.0,75.0,4.04,70.96,15.0,75.0,70.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
256,,2025-06-09 13:00:00,,,,-1.0,1.0,61.25,61.25,4.04,57.21,12.25,61.25,57.21,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
258,,2025-06-10 13:15:00,,,,-1.0,1.0,93.75,93.75,4.04,89.71,18.75,93.75,89.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
260,,2025-06-11 08:45:00,,,,-1.0,1.0,103.75,103.75,4.04,99.71,20.75,103.75,99.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
262,,2025-06-12 10:00:00,,,,1.0,1.0,-130.0,-130.0,4.04,-134.04,-26.0,-130.0,-134.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
264,,2025-06-13 11:30:00,,,,-1.0,1.0,155.0,155.0,4.04,150.96,31.0,155.0,150.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
266,,2025-06-16 10:00:00,,,,-1.0,1.0,97.5,97.5,4.04,93.46,19.5,97.5,93.46,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
268,,2025-06-18 10:15:00,,,,1.0,1.0,-130.0,-130.0,4.04,-134.04,-26.0,-130.0,-134.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
270,,2025-06-19 10:00:00,,,,1.0,1.0,120.0,120.0,4.04,115.96,24.0,120.0,115.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
272,,2025-06-20 09:30:00,,,,-1.0,1.0,160.0,160.0,4.04,155.96,32.0,160.0,155.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
274,,2025-06-25 13:15:00,,,,-1.0,1.0,-65.0,-65.0,4.04,-69.04,-13.0,-65.0,-69.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
276,,2025-06-26 12:15:00,,,,-1.0,1.0,82.5,82.5,4.04,78.46,16.5,82.5,78.46,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
278,,2025-06-27 09:15:00,,,,-1.0,1.0,-60.0,-60.0,4.04,-64.04,-12.0,-60.0,-64.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
280,,2025-06-30 09:00:00,,,,-1.0,1.0,-45.0,-45.0,4.04,-49.04,-9.0,-45.0,-49.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
282,,2025-07-01 10:15:00,,,,1.0,1.0,-73.75,-73.75,4.04,-77.79,-14.75,-73.75,-77.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
284,,2025-07-02 08:30:00,,,,1.0,1.0,55.0,55.0,4.04,50.96,11.0,55.0,50.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
286,,2025-07-03 08:45:00,,,,1.0,1.0,-61.25,-61.25,4.04,-65.29,-12.25,-61.25,-65.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
288,,2025-07-03 10:15:00,,,,-1.0,1.0,136.25,136.25,4.04,132.21,27.25,136.25,132.21,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
290,,2025-07-06 18:15:00,,,,1.0,1.0,-43.75,-43.75,4.04,-47.79,-8.75,-43.75,-47.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
292,,2025-07-07 10:30:00,,,,-1.0,1.0,-62.5,-62.5,4.04,-66.54,-12.5,-62.5,-66.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
294,,2025-07-09 09:30:00,,,,-1.0,1.0,91.25,91.25,4.04,87.21,18.25,91.25,87.21,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
296,,2025-07-10 08:00:00,,,,-1.0,1.0,55.0,55.0,4.04,50.96,11.0,55.0,50.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
298,,2025-07-10 13:15:00,,,,-1.0,1.0,96.25,96.25,4.04,92.21,19.25,96.25,92.21,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
300,,2025-07-11 10:30:00,,,,1.0,1.0,-92.5,-92.5,4.04,-96.54,-18.5,-92.5,-96.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
302,,2025-07-14 09:30:00,,,,-1.0,1.0,82.5,82.5,4.04,78.46,16.5,82.5,78.46,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
304,,2025-07-15 08:30:00,,,,-1.0,1.0,-55.0,-55.0,4.04,-59.04,-11.0,-55.0,-59.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
306,,2025-07-15 11:00:00,,,,-1.0,1.0,-141.25,-141.25,4.04,-145.29,-28.25,-141.25,-145.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
308,,2025-07-16 08:45:00,,,,-1.0,1.0,58.75,58.75,4.04,54.71,11.75,58.75,54.71,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
310,,2025-07-17 09:00:00,,,,1.0,1.0,-68.75,-68.75,4.04,-72.79,-13.75,-68.75,-72.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
312,,2025-07-18 09:15:00,,,,1.0,1.0,-50.0,-50.0,4.04,-54.04,-10.0,-50.0,-54.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
314,,2025-07-21 09:45:00,,,,1.0,1.0,-53.75,-53.75,4.04,-57.79,-10.75,-53.75,-57.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
316,,2025-07-22 08:15:00,,,,1.0,1.0,-50.0,-50.0,4.04,-54.04,-10.0,-50.0,-54.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
318,,2025-07-23 10:00:00,,,,-1.0,1.0,-73.75,-73.75,4.04,-77.79,-14.75,-73.75,-77.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
320,,2025-07-24 18:00:00,,,,-1.0,1.0,20.0,20.0,4.04,15.96,4.0,20.0,15.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
322,,2025-07-28 09:15:00,,,,1.0,1.0,50.0,50.0,4.04,45.96,10.0,50.0,45.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
324,,2025-07-29 10:00:00,,,,-1.0,1.0,-42.5,-42.5,4.04,-46.54,-8.5,-42.5,-46.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
326,,2025-07-31 10:00:00,,,,1.0,1.0,96.25,96.25,4.04,92.21,19.25,96.25,92.21,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
328,,2025-08-01 08:45:00,,,,1.0,1.0,-92.5,-92.5,4.04,-96.54,-18.5,-92.5,-96.54,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
330,,2025-08-01 10:00:00,,,,1.0,1.0,222.5,222.5,4.04,218.46,44.5,222.5,218.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
332,,2025-08-04 09:45:00,,,,-1.0,1.0,76.25,76.25,4.04,72.21,15.25,76.25,72.21,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
334,,2025-08-05 10:30:00,,,,1.0,1.0,103.75,103.75,4.04,99.71,20.75,103.75,99.71,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
336,,2025-08-06 11:00:00,,,,1.0,1.0,-91.25,-91.25,4.04,-95.29,-18.25,-91.25,-95.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
338,,2025-08-07 06:30:00,,,,-1.0,1.0,112.5,112.5,4.04,108.46,22.5,112.5,108.46,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
340,,2025-08-07 10:15:00,,,,-1.0,1.0,-91.25,-91.25,4.04,-95.29,-18.25,-91.25,-95.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
342,,2025-08-08 08:30:00,,,,-1.0,1.0,-23.75,-23.75,4.04,-27.79,-4.75,-23.75,-27.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
344,,2025-08-11 14:15:00,,,,1.0,1.0,52.5,52.5,4.04,48.46,10.5,52.5,48.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
346,,2025-08-12 08:45:00,,,,1.0,1.0,-53.75,-53.75,4.04,-57.79,-10.75,-53.75,-57.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
348,,2025-08-13 09:45:00,,,,-1.0,1.0,75.0,75.0,4.04,70.96,15.0,75.0,70.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
350,,2025-08-14 08:45:00,,,,-1.0,1.0,-46.25,-46.25,4.04,-50.29,-9.25,-46.25,-50.29,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
352,,2025-08-15 10:00:00,,,,1.0,1.0,42.5,42.5,4.04,38.46,8.5,42.5,38.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
354,,2025-08-19 09:45:00,,,,-1.0,1.0,-45.0,-45.0,4.04,-49.04,-9.0,-45.0,-49.04,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
356,,2025-08-20 07:15:00,,,,1.0,1.0,-73.75,-73.75,4.04,-77.79,-14.75,-73.75,-77.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
358,,2025-08-20 10:00:00,,,,-1.0,1.0,-83.75,-83.75,4.04,-87.79,-16.75,-83.75,-87.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
360,,2025-08-21 10:00:00,,,,1.0,1.0,105.0,105.0,4.04,100.96,21.0,105.0,100.96,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
362,,2025-08-22 09:45:00,,,,-1.0,1.0,80.0,80.0,4.04,75.96,16.0,80.0,75.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
364,,2025-08-25 10:15:00,,,,1.0,1.0,-26.25,-26.25,4.04,-30.29,-5.25,-26.25,-30.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
366,,2025-08-26 15:00:00,,,,-1.0,1.0,85.0,85.0,4.04,80.96,17.0,85.0,80.96,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
368,,2025-08-27 11:15:00,,,,1.0,1.0,-96.25,-96.25,4.04,-100.29,-19.25,-96.25,-100.29,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
370,,2025-08-29 05:15:00,,,,1.0,1.0,57.5,57.5,4.04,53.46,11.5,57.5,53.46,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
372,,2025-08-29 10:00:00,,,,1.0,1.0,53.75,53.75,4.04,49.71,10.75,53.75,49.71,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
