DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,27.0,958.42,35.49703703703704,44.44444444444444,1.54398501575049,True
Tuesday,25.0,-17.250000000000057,-0.6900000000000023,44.0,0.9886255736667195,True
Wednesday,20.0,-1090.8,-54.54,40.0,0.46620470961301325,True
Thursday,23.0,387.0799999999999,16.829565217391302,56.52173913043478,1.2799045484127558,True
Friday,17.0,917.57,53.97470588235294,64.70588235294117,2.0647875229187465,True
Saturday,,,,,,True
Sunday,,,,,,True
