DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,58.0,2854.34,49.212758620689655,70.6896551724138,3.5231288728597066,False
Tuesday,61.0,1278.4699999999998,20.958524590163933,55.73770491803278,1.6700857478300977,False
Wednesday,68.0,928.0899999999999,13.648382352941175,50.0,1.375623279909341,False
Thursday,62.0,168.86999999999992,2.7237096774193534,46.774193548387096,1.06377940265587,False
Friday,57.0,1521.9499999999998,26.700877192982453,54.385964912280706,1.697642971084912,False
Saturday,,,,,,True
Sunday,,,,,,True
