Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
44,,2024-12-19 09:30:00,,,,1.0,1.0,-13.75,-13.75,4.04,-17.79,-3.558,-13.75,-17.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-17.79
46,,2024-12-20 06:15:00,,,,-1.0,1.0,-487.5,-487.5,4.04,-491.54,-20.0,-487.5,-491.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(51.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,391.54,-100.0
48,,2024-12-20 06:30:00,,,,1.0,1.0,16.25,16.25,4.04,12.21,2.442,16.25,12.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,12.21
50,,2024-12-20 07:45:00,,,,-1.0,1.0,-22.5,-22.5,4.04,-26.54,-5.308,-22.5,-26.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(72.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-26.54
52,,2024-12-20 08:15:00,,,,1.0,1.0,6.25,6.25,4.04,2.21,0.442,6.25,2.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,2.21
54,,2024-12-20 08:45:00,,,,-1.0,1.0,117.5,117.5,4.04,113.46,22.692,117.5,113.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(117.50)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,113.46
56,,2024-12-20 09:30:00,,,,1.0,1.0,-8.75,-8.75,4.04,-12.79,-2.558,-8.75,-12.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,-12.79
58,,2024-12-23 07:30:00,,,,-1.0,1.0,497.5,497.5,4.04,493.46,98.692,497.5,493.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(51.25)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,493.46
60,,2024-12-23 08:15:00,,,,1.0,1.0,18.75,18.75,4.04,14.71,2.942,18.75,14.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,14.71
62,,2024-12-24 04:00:00,,,,-1.0,1.0,171.25,171.25,4.04,167.21,33.442,171.25,167.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,167.21
64,,2024-12-26 03:15:00,,,,1.0,1.0,-296.25,-296.25,4.04,-300.29,-20.0,-296.25,-300.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,True,200.29000000000002,-100.0
66,,2024-12-26 07:30:00,,,,-1.0,1.0,-85.0,-85.0,4.04,-89.04,-17.808,-85.0,-89.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(53.75)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,-89.04
68,,2024-12-26 07:45:00,,,,1.0,1.0,15.0,15.0,4.04,10.96,2.192,15.0,10.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,10.96
70,,2024-12-27 09:30:00,,,,-1.0,1.0,-121.25,-121.25,4.04,-125.29,-20.0,-121.25,-125.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,25.290000000000006,-100.0
72,,2024-12-30 04:45:00,,,,1.0,1.0,205.0,205.0,4.04,200.96,40.192,205.0,200.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,200.96
74,,2024-12-30 06:30:00,,,,-1.0,1.0,22.5,22.5,4.04,18.46,3.692,22.5,18.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,18.46
76,,2024-12-30 07:15:00,,,,1.0,1.0,35.0,35.0,4.04,30.96,6.192,35.0,30.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,30.96
78,,2024-12-31 04:15:00,,,,-1.0,1.0,-202.5,-202.5,4.04,-206.54,-20.0,-202.5,-206.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,True,106.53999999999999,-100.0
80,,2025-01-02 03:30:00,,,,1.0,1.0,53.75,53.75,4.04,49.71,9.942,53.75,49.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(81.25)),,Buy to Close,Buy to Close,Close,Unknown,,Other,Unknown,False,0.0,49.71
82,,2025-01-02 04:00:00,,,,-1.0,1.0,32.5,32.5,4.04,28.46,5.692,32.5,28.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Other,Unknown,False,0.0,28.46
