DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,14.0,-644.44,-46.03142857142858,28.57142857142857,0.1772546215912573,True
Tuesday,18.0,-975.3100000000001,-54.183888888888895,5.555555555555555,0.0588263676454978,True
Wednesday,20.0,-778.1,-38.905,20.0,0.24415216039788623,True
Thursday,19.0,-688.6800000000001,-36.24631578947369,21.052631578947366,0.07717046109317006,True
Friday,14.0,-444.44,-31.745714285714286,21.428571428571427,0.20074810725268402,True
Saturday,,,,,,True
Sunday,,,,,,True
