DOW,count,sum,mean,win_rate_pct,profit_factor,low_sample_flag
Monday,15.0,1143.1499999999999,76.21,66.66666666666666,3.0180951540294814,True
Tuesday,19.0,794.49,41.81526315789474,42.10526315789473,1.6616945256477529,True
Wednesday,28.0,-581.8699999999999,-20.781071428571426,35.714285714285715,0.7725044179972789,True
Thursday,21.0,557.66,26.555238095238092,57.14285714285714,1.4651585673056071,True
Friday,14.0,320.94,22.924285714285713,57.14285714285714,1.311066741620951,True
Saturday,,,,,,True
Sunday,,,,,,True
