Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
250,,2025-06-05 13:00:00,,,,-1.0,1.0,-178.75,-178.75,4.04,-182.79,-20.0,-178.75,-182.79,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,82.78999999999999,-100.0
254,,2025-06-06 14:45:00,,,,1.0,1.0,-130.0,-130.0,4.04,-134.04,-20.0,-130.0,-134.04,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,34.03999999999999,-100.0
258,,2025-06-10 11:45:00,,,,-1.0,1.0,-57.5,-57.5,4.04,-61.54,-12.308,-57.5,-61.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-61.54
262,,2025-06-11 14:15:00,,,,-1.0,1.0,-165.0,-165.0,4.04,-169.04,-20.0,-165.0,-169.04,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,69.03999999999999,-100.0
264,,2025-06-13 11:15:00,,,,1.0,1.0,-141.25,-141.25,4.04,-145.29,-20.0,-141.25,-145.29,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,45.28999999999999,-100.0
270,,2025-06-17 13:30:00,,,,-1.0,1.0,-116.25,-116.25,4.04,-120.29,-20.0,-116.25,-120.29,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,20.290000000000006,-100.0
274,,2025-06-18 15:00:00,,,,-1.0,1.0,-122.5,-122.5,4.04,-126.54,-20.0,-122.5,-126.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,26.540000000000006,-100.0
