Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
206,,2025-05-11 18:00:00,,,,1.0,1.0,-22.5,-22.5,4.04,-26.54,-5.308,-22.5,-26.54,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-26.54
208,,2025-05-13 16:00:00,,,,-1.0,1.0,-87.5,-87.5,4.04,-91.54,-18.308,-87.5,-91.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-91.54
210,,2025-05-14 18:00:00,,,,1.0,1.0,-40.0,-40.0,4.04,-44.04,-8.808,-40.0,-44.04,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-44.04
212,,2025-05-15 12:15:00,,,,-1.0,1.0,120.0,120.0,4.04,115.96,23.192,120.0,115.96,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,115.96
214,,2025-05-15 18:00:00,,,,-1.0,1.0,-5.0,-5.0,4.04,-9.04,-1.8079999999999998,-5.0,-9.04,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-9.04
216,,2025-05-16 12:15:00,,,,1.0,1.0,-115.0,-115.0,4.04,-119.04,-20.0,-115.0,-119.04,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,True,19.040000000000006,-100.0
218,,2025-05-18 18:00:00,,,,-1.0,1.0,-67.5,-67.5,4.04,-71.54,-14.308000000000002,-67.5,-71.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-71.54
220,,2025-05-19 18:00:00,,,,-1.0,1.0,36.25,36.25,4.04,32.21,6.442,36.25,32.21,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,False,0.0,32.21
222,,2025-05-20 16:00:00,,,,1.0,1.0,-93.75,-93.75,4.04,-97.79,-19.558,-93.75,-97.79,5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,RTH15,Unknown,False,0.0,-97.79
224,,2025-05-21 13:30:00,,,,-1.0,1.0,-127.5,-127.5,4.04,-131.54,-20.0,-127.5,-131.54,-5.0,0.0,SuperSignal_v7_RTH15_v43,SuperSignal_v7_RTH15_v43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,RTH15,Unknown,True,31.539999999999992,-100.0
