Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,StrategyBucket,Session,SLBreached,SLCorrection,AdjustedNetPL
188,,2025-05-21 11:15:00,,,,1.0,1.0,-138.75,-138.75,4.04,-142.79,-20.0,-138.75,-142.79,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Premarket45,Unknown,True,42.78999999999999,-100.0
192,,2025-05-26 11:00:00,,,,-1.0,1.0,-77.5,-77.5,4.04,-81.54,-16.308,-77.5,-81.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Premarket45,Unknown,False,0.0,-81.54
194,,2025-05-27 09:45:00,,,,-1.0,1.0,-162.5,-162.5,4.04,-166.54,-20.0,-162.5,-166.54,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Premarket45,Unknown,True,66.53999999999999,-100.0
198,,2025-05-28 11:00:00,,,,-1.0,1.0,-113.75,-113.75,4.04,-117.79,-20.0,-113.75,-117.79,-5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Premarket45,Unknown,True,17.790000000000006,-100.0
210,,2025-06-12 09:45:00,,,,1.0,1.0,-100.0,-100.0,4.04,-104.04,-20.0,-100.0,-104.04,5.0,0.0,SuperSignal_v7_PreMarket45_43,SuperSignal_v7_PreMarket45_43(BTC LossLimit),,Buy to Close,Buy to Close,Close,Unknown,,Premarket45,Unknown,True,4.040000000000006,-100.0
