ExitTime,NetPL,ReturnPct
2024-12-31,146.22999999999996,5.849199999999998
2025-01-31,-915.42,-36.6168
2025-02-28,-886.76,-35.470400000000005
2025-03-31,1464.5800000000002,58.583200000000005
2025-04-30,1174.8700000000001,46.994800000000005
2025-05-31,-2012.92,-80.5168
2025-06-30,390.07,15.6028
2025-07-31,-220.42000000000004,-8.816800000000002
2025-08-31,249.57999999999996,9.983199999999998
