ExitTime,NetPL,ReturnPct
2024-12-31,376.05,15.042
2025-01-31,207.68,8.3072
2025-02-28,657.68,26.307199999999998
2025-03-31,466.04999999999995,18.641999999999996
2025-04-30,3589.89,143.5956
2025-05-31,-676.74,-27.069599999999998
2025-06-30,-361.74,-14.4696
2025-07-31,191.42999999999998,7.657199999999999
2025-08-31,6.429999999999978,0.25719999999999915
2025-09-30,-200.0,-8.0
