ExitTime,NetPL,ReturnPct
2024-12-31,-937.61,-37.5044
2025-01-31,-765.4000000000001,-30.616000000000003
2025-02-28,-211.07,-8.4428
2025-03-31,-723.77,-28.950799999999997
2025-04-30,-820.69,-32.827600000000004
2025-05-31,-438.57,-17.5428
2025-06-30,-345.11,-13.8044
2025-07-31,-112.9,-4.516000000000001
2025-08-31,-485.78,-19.431199999999997
