ExitTime,NetPL,ReturnPct
2024-12-31,171.09999999999997,6.8439999999999985
2025-01-31,375.91999999999996,15.036799999999998
2025-02-28,456.2099999999999,18.248399999999997
2025-03-31,2363.51,94.54040000000002
2025-04-30,3493.62,139.7448
2025-05-31,160.42999999999986,6.417199999999995
2025-06-30,-511.58000000000004,-20.4632
2025-07-31,-138.70000000000002,-5.548000000000001
2025-08-31,381.2099999999999,15.248399999999998
