Id,EntryTime,ExitTime,EntryPrice,ExitPrice,Qty,TradePL,BaseStrategy,EntrySide,ExitSide,ExitReason,HoldMins,Commission,NetPL,GrossPL,Direction,Session
30,,2024-12-17 09:30:00,,,-1.0,-85.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-89.04,-85.0,Unknown,Unknown
32,,2024-12-18 09:00:00,,,1.0,-23.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-27.79,-23.75,Unknown,Unknown
34,,2024-12-18 09:30:00,,,-1.0,-40.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-44.04,-40.0,Unknown,Unknown
36,,2024-12-19 06:00:00,,,1.0,813.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,809.71,813.75,Unknown,Unknown
38,,2024-12-19 06:15:00,,,-1.0,18.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,14.71,18.75,Unknown,Unknown
40,,2024-12-19 09:00:00,,,1.0,-72.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-76.54,-72.5,Unknown,Unknown
42,,2024-12-19 09:15:00,,,-1.0,32.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,28.46,32.5,Unknown,Unknown
44,,2024-12-19 09:30:00,,,1.0,-13.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-17.79,-13.75,Unknown,Unknown
46,,2024-12-20 06:15:00,,,-1.0,-487.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-491.54,-487.5,Unknown,Unknown
48,,2024-12-20 06:30:00,,,1.0,16.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,12.21,16.25,Unknown,Unknown
50,,2024-12-20 07:45:00,,,-1.0,-22.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-26.54,-22.5,Unknown,Unknown
52,,2024-12-20 08:15:00,,,1.0,6.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,2.21,6.25,Unknown,Unknown
54,,2024-12-20 08:45:00,,,-1.0,117.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,113.46,117.5,Unknown,Unknown
56,,2024-12-20 09:30:00,,,1.0,-8.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-12.79,-8.75,Unknown,Unknown
58,,2024-12-23 07:30:00,,,-1.0,497.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,493.46,497.5,Unknown,Unknown
60,,2024-12-23 08:15:00,,,1.0,18.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,14.71,18.75,Unknown,Unknown
62,,2024-12-24 04:00:00,,,-1.0,171.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,167.21,171.25,Unknown,Unknown
64,,2024-12-26 03:15:00,,,1.0,-296.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-300.29,-296.25,Unknown,Unknown
66,,2024-12-26 07:30:00,,,-1.0,-85.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-89.04,-85.0,Unknown,Unknown
68,,2024-12-26 07:45:00,,,1.0,15.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,10.96,15.0,Unknown,Unknown
70,,2024-12-27 09:30:00,,,-1.0,-121.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-125.29,-121.25,Unknown,Unknown
72,,2024-12-30 04:45:00,,,1.0,205.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,200.96,205.0,Unknown,Unknown
74,,2024-12-30 06:30:00,,,-1.0,22.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,18.46,22.5,Unknown,Unknown
76,,2024-12-30 07:15:00,,,1.0,35.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,30.96,35.0,Unknown,Unknown
78,,2024-12-31 04:15:00,,,-1.0,-202.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-206.54,-202.5,Unknown,Unknown
80,,2025-01-02 03:30:00,,,1.0,53.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,49.71,53.75,Unknown,Unknown
82,,2025-01-02 04:00:00,,,-1.0,32.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,28.46,32.5,Unknown,Unknown
84,,2025-01-02 09:15:00,,,1.0,-38.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-42.79,-38.75,Unknown,Unknown
86,,2025-01-03 03:15:00,,,-1.0,-180.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-184.04,-180.0,Unknown,Unknown
88,,2025-01-03 06:45:00,,,1.0,37.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,33.46,37.5,Unknown,Unknown
90,,2025-01-03 08:30:00,,,-1.0,38.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,34.71,38.75,Unknown,Unknown
92,,2025-01-03 09:30:00,,,1.0,-42.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-46.54,-42.5,Unknown,Unknown
94,,2025-01-06 03:15:00,,,-1.0,292.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,288.46,292.5,Unknown,Unknown
96,,2025-01-07 03:15:00,,,1.0,-56.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-60.29,-56.25,Unknown,Unknown
98,,2025-01-07 03:45:00,,,-1.0,47.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,43.46,47.5,Unknown,Unknown
100,,2025-01-07 09:30:00,,,1.0,-90.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-94.04,-90.0,Unknown,Unknown
102,,2025-01-08 04:15:00,,,-1.0,-357.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-361.54,-357.5,Unknown,Unknown
104,,2025-01-08 06:30:00,,,1.0,48.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,44.71,48.75,Unknown,Unknown
106,,2025-01-08 07:00:00,,,-1.0,-31.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-35.29,-31.25,Unknown,Unknown
108,,2025-01-08 07:15:00,,,1.0,58.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,54.71,58.75,Unknown,Unknown
110,,2025-01-08 08:30:00,,,-1.0,47.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,43.46,47.5,Unknown,Unknown
112,,2025-01-08 08:45:00,,,1.0,20.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,15.96,20.0,Unknown,Unknown
114,,2025-01-08 09:00:00,,,-1.0,56.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,52.21,56.25,Unknown,Unknown
116,,2025-01-08 09:15:00,,,1.0,40.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,35.96,40.0,Unknown,Unknown
118,,2025-01-09 04:45:00,,,-1.0,6.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,2.21,6.25,Unknown,Unknown
120,,2025-01-09 07:30:00,,,1.0,41.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,37.21,41.25,Unknown,Unknown
122,,2025-01-09 08:15:00,,,-1.0,40.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,35.96,40.0,Unknown,Unknown
124,,2025-01-09 09:15:00,,,1.0,63.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,59.71,63.75,Unknown,Unknown
126,,2025-01-10 03:15:00,,,-1.0,40.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,35.96,40.0,Unknown,Unknown
128,,2025-01-10 04:45:00,,,1.0,52.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,48.46,52.5,Unknown,Unknown
130,,2025-01-10 05:45:00,,,-1.0,55.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,50.96,55.0,Unknown,Unknown
132,,2025-01-10 07:15:00,,,1.0,43.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,39.71,43.75,Unknown,Unknown
134,,2025-01-10 07:45:00,,,-1.0,41.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,37.21,41.25,Unknown,Unknown
136,,2025-01-10 08:45:00,,,1.0,210.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,205.96,210.0,Unknown,Unknown
138,,2025-01-10 09:15:00,,,-1.0,43.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,39.71,43.75,Unknown,Unknown
140,,2025-01-13 03:30:00,,,1.0,430.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,425.96,430.0,Unknown,Unknown
142,,2025-01-13 07:45:00,,,-1.0,16.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,12.21,16.25,Unknown,Unknown
144,,2025-01-14 07:00:00,,,1.0,-320.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-324.04,-320.0,Unknown,Unknown
146,,2025-01-14 08:45:00,,,-1.0,18.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,14.71,18.75,Unknown,Unknown
148,,2025-01-15 09:30:00,,,1.0,-326.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-330.29,-326.25,Unknown,Unknown
150,,2025-01-16 03:45:00,,,-1.0,231.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,227.21,231.25,Unknown,Unknown
152,,2025-01-16 04:45:00,,,1.0,62.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,58.46,62.5,Unknown,Unknown
154,,2025-01-16 05:30:00,,,-1.0,48.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,44.71,48.75,Unknown,Unknown
156,,2025-01-16 07:30:00,,,1.0,53.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,49.71,53.75,Unknown,Unknown
158,,2025-01-17 03:30:00,,,-1.0,-61.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-65.29,-61.25,Unknown,Unknown
160,,2025-01-20 07:15:00,,,1.0,-235.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-239.04,-235.0,Unknown,Unknown
162,,2025-01-20 08:45:00,,,-1.0,65.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,60.96,65.0,Unknown,Unknown
164,,2025-01-20 09:30:00,,,1.0,-92.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-96.54,-92.5,Unknown,Unknown
166,,2025-01-21 03:15:00,,,-1.0,-95.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-99.04,-95.0,Unknown,Unknown
168,,2025-01-21 09:30:00,,,1.0,-96.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-100.29,-96.25,Unknown,Unknown
170,,2025-01-22 03:15:00,,,-1.0,197.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,193.46,197.5,Unknown,Unknown
172,,2025-01-22 09:30:00,,,1.0,-63.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-67.79,-63.75,Unknown,Unknown
174,,2025-01-23 07:30:00,,,-1.0,-16.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-20.29,-16.25,Unknown,Unknown
176,,2025-01-23 09:30:00,,,1.0,-3.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-7.79,-3.75,Unknown,Unknown
178,,2025-01-24 08:00:00,,,-1.0,162.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,158.46,162.5,Unknown,Unknown
180,,2025-01-24 08:45:00,,,1.0,23.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,19.71,23.75,Unknown,Unknown
182,,2025-01-24 09:30:00,,,-1.0,53.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,49.71,53.75,Unknown,Unknown
184,,2025-01-27 03:15:00,,,1.0,608.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,604.71,608.75,Unknown,Unknown
186,,2025-01-27 06:00:00,,,-1.0,-285.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-289.04,-285.0,Unknown,Unknown
188,,2025-01-27 06:30:00,,,1.0,-30.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-34.04,-30.0,Unknown,Unknown
190,,2025-01-27 07:15:00,,,-1.0,73.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,69.71,73.75,Unknown,Unknown
192,,2025-01-27 09:15:00,,,1.0,-28.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-32.79,-28.75,Unknown,Unknown
194,,2025-01-27 09:30:00,,,-1.0,-8.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-12.79,-8.75,Unknown,Unknown
196,,2025-01-28 07:00:00,,,1.0,-308.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-312.79,-308.75,Unknown,Unknown
198,,2025-01-28 08:15:00,,,-1.0,0.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-4.04,0.0,Unknown,Unknown
200,,2025-01-28 08:45:00,,,1.0,33.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,29.71,33.75,Unknown,Unknown
202,,2025-01-29 03:30:00,,,-1.0,258.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,254.71,258.75,Unknown,Unknown
204,,2025-01-29 05:30:00,,,1.0,33.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,29.71,33.75,Unknown,Unknown
206,,2025-01-29 06:45:00,,,-1.0,25.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,20.96,25.0,Unknown,Unknown
208,,2025-01-29 07:30:00,,,1.0,25.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,20.96,25.0,Unknown,Unknown
210,,2025-01-29 09:30:00,,,-1.0,-55.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-59.04,-55.0,Unknown,Unknown
212,,2025-01-30 05:00:00,,,1.0,-15.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-19.04,-15.0,Unknown,Unknown
214,,2025-01-31 04:15:00,,,-1.0,175.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,170.96,175.0,Unknown,Unknown
216,,2025-01-31 09:15:00,,,1.0,35.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,30.96,35.0,Unknown,Unknown
218,,2025-02-03 03:15:00,,,-1.0,-723.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-727.79,-723.75,Unknown,Unknown
220,,2025-02-03 03:30:00,,,1.0,-28.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-32.79,-28.75,Unknown,Unknown
222,,2025-02-03 04:00:00,,,-1.0,6.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,2.21,6.25,Unknown,Unknown
224,,2025-02-03 07:00:00,,,1.0,20.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,15.96,20.0,Unknown,Unknown
226,,2025-02-03 08:15:00,,,-1.0,7.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,3.46,7.5,Unknown,Unknown
228,,2025-02-04 03:15:00,,,1.0,-166.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-170.29,-166.25,Unknown,Unknown
230,,2025-02-04 04:15:00,,,-1.0,-2.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-6.54,-2.5,Unknown,Unknown
232,,2025-02-04 04:45:00,,,1.0,20.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,15.96,20.0,Unknown,Unknown
234,,2025-02-04 06:45:00,,,-1.0,41.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,37.21,41.25,Unknown,Unknown
236,,2025-02-04 09:30:00,,,1.0,-43.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-47.79,-43.75,Unknown,Unknown
238,,2025-02-05 06:15:00,,,-1.0,46.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,42.21,46.25,Unknown,Unknown
240,,2025-02-05 09:30:00,,,1.0,-91.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-95.29,-91.25,Unknown,Unknown
242,,2025-02-06 03:45:00,,,-1.0,261.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,257.21,261.25,Unknown,Unknown
244,,2025-02-06 06:00:00,,,1.0,42.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,38.46,42.5,Unknown,Unknown
246,,2025-02-06 08:00:00,,,-1.0,13.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,9.71,13.75,Unknown,Unknown
248,,2025-02-07 09:30:00,,,1.0,-63.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-67.79,-63.75,Unknown,Unknown
250,,2025-02-10 03:15:00,,,-1.0,-217.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-221.54,-217.5,Unknown,Unknown
252,,2025-02-11 04:30:00,,,1.0,-15.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-19.04,-15.0,Unknown,Unknown
254,,2025-02-11 08:00:00,,,-1.0,15.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,10.96,15.0,Unknown,Unknown
256,,2025-02-11 08:30:00,,,1.0,32.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,28.46,32.5,Unknown,Unknown
258,,2025-02-12 07:30:00,,,-1.0,107.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,103.46,107.5,Unknown,Unknown
260,,2025-02-12 08:45:00,,,1.0,287.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,283.46,287.5,Unknown,Unknown
262,,2025-02-12 09:15:00,,,-1.0,-23.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-27.79,-23.75,Unknown,Unknown
264,,2025-02-13 03:15:00,,,1.0,-227.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-231.54,-227.5,Unknown,Unknown
266,,2025-02-13 04:45:00,,,-1.0,-7.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-11.54,-7.5,Unknown,Unknown
268,,2025-02-13 07:15:00,,,1.0,18.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,14.71,18.75,Unknown,Unknown
270,,2025-02-13 08:45:00,,,-1.0,83.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,79.71,83.75,Unknown,Unknown
272,,2025-02-13 09:30:00,,,1.0,-3.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-7.79,-3.75,Unknown,Unknown
274,,2025-02-17 05:45:00,,,-1.0,298.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,294.71,298.75,Unknown,Unknown
276,,2025-02-19 03:15:00,,,1.0,-41.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-45.29,-41.25,Unknown,Unknown
278,,2025-02-20 04:00:00,,,-1.0,-17.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-21.54,-17.5,Unknown,Unknown
280,,2025-02-20 07:00:00,,,1.0,20.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,15.96,20.0,Unknown,Unknown
282,,2025-02-21 03:45:00,,,-1.0,-47.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-51.54,-47.5,Unknown,Unknown
284,,2025-02-24 03:15:00,,,1.0,440.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,435.96,440.0,Unknown,Unknown
286,,2025-02-24 04:00:00,,,-1.0,52.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,48.46,52.5,Unknown,Unknown
288,,2025-02-24 07:30:00,,,1.0,2.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-1.54,2.5,Unknown,Unknown
290,,2025-02-24 08:45:00,,,-1.0,23.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,19.71,23.75,Unknown,Unknown
292,,2025-02-24 09:30:00,,,1.0,57.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,53.46,57.5,Unknown,Unknown
294,,2025-02-25 04:15:00,,,-1.0,-256.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-260.29,-256.25,Unknown,Unknown
296,,2025-02-25 04:30:00,,,1.0,18.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,14.71,18.75,Unknown,Unknown
298,,2025-02-25 06:45:00,,,-1.0,16.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,12.21,16.25,Unknown,Unknown
300,,2025-02-26 09:15:00,,,1.0,35.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,30.96,35.0,Unknown,Unknown
302,,2025-02-26 09:30:00,,,-1.0,-20.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-24.04,-20.0,Unknown,Unknown
304,,2025-02-27 09:00:00,,,1.0,5.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,0.96,5.0,Unknown,Unknown
306,,2025-02-27 09:15:00,,,-1.0,62.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,58.46,62.5,Unknown,Unknown
308,,2025-02-27 09:30:00,,,1.0,13.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,9.71,13.75,Unknown,Unknown
310,,2025-02-28 03:30:00,,,-1.0,-523.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-527.79,-523.75,Unknown,Unknown
312,,2025-02-28 08:30:00,,,1.0,28.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,24.71,28.75,Unknown,Unknown
314,,2025-02-28 09:30:00,,,-1.0,-27.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-31.54,-27.5,Unknown,Unknown
316,,2025-03-03 03:30:00,,,1.0,-402.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-406.54,-402.5,Unknown,Unknown
318,,2025-03-03 04:30:00,,,-1.0,55.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,50.96,55.0,Unknown,Unknown
320,,2025-03-03 08:15:00,,,1.0,-75.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-79.04,-75.0,Unknown,Unknown
322,,2025-03-03 08:30:00,,,-1.0,16.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,12.21,16.25,Unknown,Unknown
324,,2025-03-04 04:15:00,,,1.0,598.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,594.71,598.75,Unknown,Unknown
326,,2025-03-04 08:45:00,,,-1.0,-220.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-224.04,-220.0,Unknown,Unknown
328,,2025-03-04 09:00:00,,,1.0,25.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,20.96,25.0,Unknown,Unknown
330,,2025-03-04 09:15:00,,,-1.0,57.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,53.46,57.5,Unknown,Unknown
332,,2025-03-04 09:30:00,,,1.0,65.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,60.96,65.0,Unknown,Unknown
334,,2025-03-05 03:30:00,,,-1.0,83.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,79.71,83.75,Unknown,Unknown
336,,2025-03-05 04:00:00,,,1.0,57.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,53.46,57.5,Unknown,Unknown
338,,2025-03-05 04:15:00,,,-1.0,22.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,18.46,22.5,Unknown,Unknown
340,,2025-03-05 05:30:00,,,1.0,26.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,22.21,26.25,Unknown,Unknown
342,,2025-03-05 07:00:00,,,-1.0,-71.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-75.29,-71.25,Unknown,Unknown
344,,2025-03-05 07:15:00,,,1.0,0.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-4.04,0.0,Unknown,Unknown
346,,2025-03-05 09:30:00,,,-1.0,-108.75,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-112.79,-108.75,Unknown,Unknown
348,,2025-03-06 03:15:00,,,1.0,-152.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-156.54,-152.5,Unknown,Unknown
350,,2025-03-06 07:00:00,,,-1.0,-107.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-111.54,-107.5,Unknown,Unknown
352,,2025-03-06 07:15:00,,,1.0,43.75,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,39.71,43.75,Unknown,Unknown
354,,2025-03-06 09:30:00,,,-1.0,-72.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-76.54,-72.5,Unknown,Unknown
356,,2025-03-07 06:15:00,,,1.0,55.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,50.96,55.0,Unknown,Unknown
358,,2025-03-07 06:30:00,,,-1.0,10.0,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,5.96,10.0,Unknown,Unknown
360,,2025-03-07 07:30:00,,,1.0,57.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,53.46,57.5,Unknown,Unknown
362,,2025-03-07 08:45:00,,,-1.0,32.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,28.46,32.5,Unknown,Unknown
364,,2025-03-07 09:00:00,,,1.0,125.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,120.96,125.0,Unknown,Unknown
366,,2025-03-07 09:30:00,,,-1.0,-42.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-46.54,-42.5,Unknown,Unknown
368,,2025-03-10 03:30:00,,,1.0,-91.25,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,-95.29,-91.25,Unknown,Unknown
370,,2025-03-10 05:30:00,,,-1.0,-117.5,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-121.54,-117.5,Unknown,Unknown
372,,2025-03-10 06:00:00,,,1.0,10.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,5.96,10.0,Unknown,Unknown
374,,2025-03-10 07:30:00,,,-1.0,6.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,2.21,6.25,Unknown,Unknown
376,,2025-03-10 07:45:00,,,1.0,47.5,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,43.46,47.5,Unknown,Unknown
378,,2025-03-10 09:30:00,,,-1.0,-96.25,EMA_Inversion_33,Sell to Close,Sell to Close,Close,,4.04,-100.29,-96.25,Unknown,Unknown
380,,2025-03-11 08:15:00,,,1.0,330.0,EMA_Inversion_33,Buy to Close,Buy to Close,Close,,4.04,325.96,330.0,Unknown,Unknown
