Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 5:00 AM - 8/29/25 10:00 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
406;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,037.75;6/10/25 1:15 PM;$93.75;$815.00;0.0;
407;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,038.50;6/10/25 3:00 PM;;$840.00;5.0;
408;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,040.50;6/10/25 6:00 PM;$10.00;$825.00;0.0;
409;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,034.75;6/11/25 4:15 AM;;$823.75;5.0;
410;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,055.50;6/11/25 8:45 AM;$103.75;$928.75;0.0;
411;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,057.75;6/11/25 1:30 PM;;$895.00;5.0;
412;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,037.00;6/11/25 2:15 PM;($103.75);$825.00;0.0;
413;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,999.25;6/12/25 4:00 AM;;$833.75;-5.0;
414;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,025.25;6/12/25 10:00 AM;($130.00);$695.00;0.0;
415;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,984.25;6/13/25 4:15 AM;;$668.75;5.0;
416;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,015.25;6/13/25 11:30 AM;$155.00;$850.00;0.0;
417;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,982.25;6/13/25 2:30 PM;;$898.75;-5.0;
418;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,978.00;6/15/25 6:00 PM;$21.25;$871.25;0.0;
419;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,074.75;6/16/25 8:30 AM;;$855.00;5.0;
420;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,094.25;6/16/25 10:00 AM;$97.50;$968.75;0.0;
421;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,098.00;6/16/25 1:30 PM;;$955.00;5.0;
422;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,081.25;6/16/25 3:15 PM;($83.75);$885.00;0.0;
423;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,052.75;6/17/25 1:30 PM;;$891.25;-5.0;
424;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,032.75;6/17/25 2:30 PM;$100.00;$985.00;0.0;
425;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,035.75;6/18/25 7:00 AM;;$972.50;-5.0;
426;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,061.75;6/18/25 10:15 AM;($130.00);$855.00;0.0;
427;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,058.50;6/18/25 2:00 PM;;$842.50;5.0;
428;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,043.00;6/18/25 3:00 PM;($77.50);$777.50;0.0;
429;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,996.25;6/19/25 8:45 AM;;$795.00;-5.0;
430;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,972.25;6/19/25 10:00 AM;$120.00;$897.50;0.0;
431;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,032.00;6/20/25 4:15 AM;;$872.50;5.0;
432;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,064.00;6/20/25 9:30 AM;$160.00;$1,057.50;0.0;
433;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,052.75;6/23/25 1:30 PM;;$1,108.75;5.0;
434;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,077.75;6/23/25 6:00 PM;$125.00;$1,182.50;0.0;
435;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,130.00;6/24/25 11:15 AM;;$1,202.50;5.0;
436;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,153.00;6/24/25 3:15 PM;$115.00;$1,297.50;0.0;
437;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,151.50;6/25/25 7:45 AM;;$1,318.75;5.0;
438;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,138.50;6/25/25 1:15 PM;($65.00);$1,232.50;0.0;
439;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,169.00;6/26/25 6:30 AM;;$1,223.75;5.0;
440;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,185.50;6/26/25 12:15 PM;$82.50;$1,315.00;0.0;
441;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,216.75;6/27/25 7:45 AM;;$1,322.50;5.0;
442;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,204.75;6/27/25 9:15 AM;($60.00);$1,255.00;0.0;
443;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,199.25;6/27/25 3:30 PM;;$1,216.25;-5.0;
444;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,225.50;6/27/25 4:00 PM;($131.25);$1,123.75;0.0;
445;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,252.50;6/30/25 7:30 AM;;$1,118.75;5.0;
446;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,243.50;6/30/25 9:00 AM;($45.00);$1,078.75;0.0;
447;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,233.50;6/30/25 10:45 AM;;$1,072.50;-5.0;
448;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,246.50;6/30/25 3:15 PM;($65.00);$1,013.75;0.0;
449;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,252.50;6/30/25 3:30 PM;;$1,006.25;5.0;
450;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,245.25;6/30/25 6:00 PM;($36.25);$977.50;0.0;
451;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,235.25;7/1/25 8:15 AM;;$998.75;-5.0;
452;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,250.00;7/1/25 10:15 AM;($73.75);$903.75;0.0;
453;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,229.50;7/1/25 11:15 AM;;$825.00;-5.0;
454;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,253.00;7/1/25 12:15 PM;($117.50);$786.25;0.0;
455;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,254.25;7/2/25 6:45 AM;;$782.50;-5.0;
456;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,243.25;7/2/25 8:30 AM;$55.00;$841.25;0.0;
457;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,274.50;7/3/25 5:00 AM;;$837.50;-5.0;
458;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,286.75;7/3/25 8:45 AM;($61.25);$780.00;0.0;
459;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,289.75;7/3/25 9:15 AM;;$796.25;5.0;
460;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,317.00;7/3/25 10:15 AM;$136.25;$916.25;0.0;
461;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,287.75;7/4/25 4:15 AM;;$881.25;-5.0;
462;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,296.50;7/6/25 6:15 PM;($43.75);$872.50;0.0;
463;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,306.50;7/7/25 6:00 AM;;$891.25;5.0;
464;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,294.00;7/7/25 10:30 AM;($62.50);$810.00;0.0;
465;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,286.50;7/8/25 12:30 PM;;$777.50;5.0;
466;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,266.00;7/8/25 1:30 PM;($102.50);$707.50;0.0;
467;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,271.75;7/8/25 1:45 PM;;$670.00;-5.0;
468;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,272.00;7/8/25 6:00 PM;($1.25);$706.25;0.0;
469;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,277.25;7/9/25 5:15 AM;;$732.50;5.0;
470;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,295.50;7/9/25 9:30 AM;$91.25;$797.50;0.0;
471;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,287.50;7/9/25 10:45 AM;;$827.50;-5.0;
472;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,307.50;7/9/25 4:00 PM;($100.00);$697.50;0.0;
473;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,299.50;7/10/25 4:30 AM;;$705.00;5.0;
474;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,310.50;7/10/25 8:00 AM;$55.00;$752.50;0.0;
475;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,307.50;7/10/25 9:30 AM;;$737.50;5.0;
476;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,326.75;7/10/25 1:15 PM;$96.25;$848.75;0.0;
477;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,287.75;7/11/25 4:15 AM;;$833.75;-5.0;
478;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,306.25;7/11/25 10:30 AM;($92.50);$756.25;0.0;
479;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,276.75;7/14/25 4:00 AM;;$750.00;5.0;
480;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,293.25;7/14/25 9:30 AM;$82.50;$838.75;0.0;
481;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,297.50;7/14/25 11:00 AM;;$848.75;5.0;
482;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,309.50;7/14/25 6:00 PM;$60.00;$898.75;0.0;
483;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,337.25;7/15/25 6:30 AM;;$898.75;5.0;
484;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,326.25;7/15/25 8:30 AM;($55.00);$843.75;0.0;
485;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,335.50;7/15/25 9:00 AM;;$853.75;5.0;
486;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,307.25;7/15/25 11:00 AM;($141.25);$702.50;0.0;
487;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,278.75;7/16/25 6:45 AM;;$711.25;5.0;
488;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,290.50;7/16/25 8:45 AM;$58.75;$761.25;0.0;
489;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,305.00;7/16/25 3:00 PM;;$747.50;5.0;
490;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,299.25;7/16/25 6:00 PM;($28.75);$732.50;0.0;
491;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,299.00;7/17/25 8:00 AM;;$727.50;-5.0;
492;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,312.75;7/17/25 9:00 AM;($68.75);$663.75;0.0;
493;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,342.50;7/18/25 6:30 AM;;$660.00;-5.0;
494;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,352.50;7/18/25 9:15 AM;($50.00);$613.75;0.0;
495;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,342.50;7/21/25 9:00 AM;;$625.00;-5.0;
496;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,353.25;7/21/25 9:45 AM;($53.75);$560.00;0.0;
497;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,338.00;7/22/25 4:30 AM;;$566.25;-5.0;
498;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,348.00;7/22/25 8:15 AM;($50.00);$510.00;0.0;
499;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,351.00;7/22/25 3:00 PM;;$493.75;5.0;
500;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,347.50;7/22/25 6:00 PM;($17.50);$492.50;0.0;
501;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,371.25;7/23/25 5:00 AM;;$490.00;5.0;
502;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,356.50;7/23/25 10:00 AM;($73.75);$418.75;0.0;
503;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,377.50;7/23/25 12:00 PM;;$411.25;5.0;
504;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,394.50;7/23/25 4:00 PM;$85.00;$503.75;0.0;
505;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,402.25;7/24/25 5:30 AM;;$503.75;5.0;
506;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,401.75;7/24/25 4:00 PM;($2.50);$501.25;0.0;
507;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,414.25;7/25/25 10:45 AM;;$492.50;5.0;
508;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,427.25;7/25/25 1:45 PM;$65.00;$566.25;0.0;
509;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,442.75;7/28/25 5:30 AM;;$571.25;-5.0;
510;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,432.75;7/28/25 9:15 AM;$50.00;$616.25;0.0;
511;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,424.00;7/28/25 11:30 AM;;$605.00;-5.0;
512;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,412.25;7/28/25 2:15 PM;$58.75;$675.00;0.0;
513;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,438.00;7/29/25 4:00 AM;;$677.50;5.0;
514;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,429.50;7/29/25 10:00 AM;($42.50);$632.50;0.0;
515;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,403.75;7/30/25 11:15 AM;;$623.75;-5.0;
516;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,419.75;7/30/25 12:30 PM;($80.00);$552.50;0.0;
517;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,380.25;7/30/25 3:00 PM;;$526.25;-5.0;
518;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,408.75;7/30/25 4:15 PM;($142.50);$410.00;0.0;
519;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,446.75;7/31/25 9:30 AM;;$477.50;-5.0;
520;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,427.50;7/31/25 10:00 AM;$96.25;$506.25;0.0;
521;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,417.75;7/31/25 11:00 AM;;$560.00;-5.0;
522;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,408.00;7/31/25 1:30 PM;$48.75;$555.00;0.0;
523;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,309.50;8/1/25 4:45 AM;;$527.50;-5.0;
524;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,328.00;8/1/25 8:45 AM;($92.50);$462.50;0.0;
525;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,306.50;8/1/25 9:00 AM;;$475.00;-5.0;
526;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,262.00;8/1/25 10:00 AM;$222.50;$685.00;0.0;
527;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,260.00;8/1/25 1:00 PM;;$710.00;-5.0;
528;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,263.25;8/3/25 6:00 PM;($16.25);$668.75;0.0;
529;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,304.25;8/4/25 6:00 AM;;$675.00;5.0;
530;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,319.50;8/4/25 9:45 AM;$76.25;$745.00;0.0;
531;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,359.25;8/5/25 4:15 AM;;$716.25;-5.0;
532;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,338.50;8/5/25 10:30 AM;$103.75;$848.75;0.0;
533;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,339.00;8/5/25 2:15 PM;;$882.50;-5.0;
534;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,320.50;8/5/25 4:45 PM;$92.50;$941.25;0.0;
535;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,336.25;8/6/25 6:45 AM;;$927.50;-5.0;
536;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,354.50;8/6/25 11:00 AM;($91.25);$850.00;0.0;
537;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,401.50;8/7/25 4:15 AM;;$883.75;5.0;
538;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,424.00;8/7/25 6:30 AM;$112.50;$962.50;0.0;
539;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,410.25;8/7/25 9:15 AM;;$947.50;5.0;
540;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,392.00;8/7/25 10:15 AM;($91.25);$871.25;0.0;
541;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,383.25;8/8/25 6:00 AM;;$880.00;5.0;
542;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,378.50;8/8/25 8:30 AM;($23.75);$847.50;0.0;
543;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,414.50;8/11/25 4:00 AM;;$867.50;-5.0;
544;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,423.25;8/11/25 12:15 PM;($43.75);$803.75;0.0;
545;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,409.00;8/11/25 1:45 PM;;$802.50;-5.0;
546;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,404.00;8/11/25 2:15 PM;$25.00;$828.75;0.0;
547;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,400.50;8/12/25 6:00 AM;;$825.00;-5.0;
548;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,411.25;8/12/25 8:45 AM;($53.75);$775.00;0.0;
549;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,446.25;8/12/25 11:15 AM;;$773.75;5.0;
550;SuperSignal_v7_PreMarket45_43(STC Daily);Sell to Close;-1;-5.0;$6,469.00;8/12/25 6:00 PM;$113.75;$888.75;0.0;
551;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,481.00;8/13/25 4:30 AM;;$882.50;5.0;
552;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,496.00;8/13/25 9:45 AM;$75.00;$963.75;0.0;
553;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,488.25;8/14/25 5:30 AM;;$960.00;5.0;
554;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,479.00;8/14/25 8:45 AM;($46.25);$917.50;0.0;
555;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,495.00;8/15/25 5:00 AM;;$908.75;-5.0;
556;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,486.50;8/15/25 10:00 AM;$42.50;$960.00;0.0;
557;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,479.25;8/15/25 3:00 PM;;$976.25;-5.0;
558;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,467.25;8/15/25 4:15 PM;$60.00;$1,020.00;0.0;
559;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,463.00;8/18/25 11:30 AM;;$1,013.75;-5.0;
560;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,467.25;8/18/25 6:00 PM;($21.25);$998.75;0.0;
561;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,465.00;8/19/25 5:00 AM;;$1,002.50;5.0;
562;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,456.00;8/19/25 9:45 AM;($45.00);$953.75;0.0;
563;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,447.00;8/19/25 11:00 AM;;$945.00;-5.0;
564;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,424.00;8/19/25 1:15 PM;$115.00;$1,068.75;0.0;
565;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,414.75;8/20/25 4:15 AM;;$1,073.75;-5.0;
566;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,429.50;8/20/25 7:15 AM;($73.75);$995.00;0.0;
567;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,428.25;8/20/25 9:30 AM;;$931.25;5.0;
568;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,411.50;8/20/25 10:00 AM;($83.75);$911.25;0.0;
569;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,393.50;8/20/25 2:15 PM;;$920.00;-5.0;
570;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,416.50;8/20/25 3:15 PM;($115.00);$796.25;0.0;
571;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,403.25;8/21/25 5:00 AM;;$791.25;-5.0;
572;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,382.25;8/21/25 10:00 AM;$105.00;$901.25;0.0;
573;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,381.00;8/21/25 1:00 PM;;$912.50;-5.0;
574;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,391.00;8/21/25 6:00 PM;($50.00);$851.25;0.0;
575;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,395.75;8/22/25 4:15 AM;;$857.50;5.0;
576;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,411.75;8/22/25 9:45 AM;$80.00;$931.25;0.0;
577;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,469.25;8/25/25 5:15 AM;;$936.25;-5.0;
578;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,474.50;8/25/25 10:15 AM;($26.25);$905.00;0.0;
579;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,473.75;8/25/25 11:00 AM;;$922.50;5.0;
580;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,459.00;8/25/25 4:00 PM;($73.75);$831.25;0.0;
581;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,452.25;8/26/25 6:15 AM;;$832.50;5.0;
582;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,469.25;8/26/25 3:00 PM;$85.00;$916.25;0.0;
583;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,474.00;8/27/25 9:30 AM;;$875.00;-5.0;
584;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,493.25;8/27/25 11:15 AM;($96.25);$820.00;0.0;
585;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,509.50;8/28/25 12:30 PM;;$812.50;5.0;
586;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,516.50;8/28/25 6:00 PM;$35.00;$855.00;0.0;
587;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,503.00;8/29/25 4:00 AM;;$881.25;-5.0;
588;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,491.50;8/29/25 5:15 AM;$57.50;$912.50;0.0;
589;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,495.75;8/29/25 7:45 AM;;$912.50;-5.0;
590;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,485.00;8/29/25 10:00 AM;$53.75;$966.25;0.0;


Max trade P/L: $1,248.75;

Total P/L: $966.25;

Total order(s): 295;
