Strategy report
Symbol: /MES:XCME
Work Time: 11/27/24 3:45 AM - 8/14/25 5:30 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1203;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$5,990.50;6/5/25 3:30 AM;;$7,038.75;-5.0;
1204;EMA_Inversion_33(STC 1(52.50));Buy to Close;1;5.0;$5,984.00;6/5/25 5:15 AM;$32.50;$7,082.50;0.0;
1205;EMA_Inversion_33(STC 1(52.50));Buy to Open;1;5.0;$5,984.00;6/5/25 5:15 AM;;$7,086.25;5.0;
1206;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$5,986.75;6/5/25 5:45 AM;$13.75;$7,096.25;0.0;
1207;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$5,986.75;6/5/25 5:45 AM;;$7,111.25;-5.0;
1208;EMA_Inversion_33(STC 1(50.00));Buy to Close;1;5.0;$5,978.00;6/5/25 7:15 AM;$43.75;$7,140.00;0.0;
1209;EMA_Inversion_33(STC 1(50.00));Buy to Open;1;5.0;$5,978.00;6/5/25 7:15 AM;;$7,141.25;5.0;
1210;EMA_Inversion_33(STC -1(65.00));Sell to Close;-1;-5.0;$5,992.00;6/5/25 9:00 AM;$70.00;$7,210.00;0.0;
1211;EMA_Inversion_33(STC -1(65.00));Sell to Open;-1;-5.0;$5,992.00;6/5/25 9:00 AM;;$7,195.00;-5.0;
1212;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$5,994.75;6/5/25 9:30 AM;($13.75);$7,196.25;0.0;
1213;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$5,994.75;6/5/25 9:30 AM;;$7,108.75;5.0;
1214;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$5,979.25;6/5/25 1:00 PM;($77.50);$7,118.75;0.0;
1215;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$5,966.00;6/5/25 2:15 PM;;$7,090.00;-5.0;
1216;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$5,935.75;6/5/25 3:30 PM;$151.25;$7,270.00;0.0;
1217;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$5,971.25;6/6/25 3:45 AM;;$7,276.25;-5.0;
1218;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,012.50;6/6/25 2:15 PM;($206.25);$7,063.75;0.0;
1219;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,004.00;6/9/25 3:30 AM;;$7,040.00;-5.0;
1220;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,007.00;6/10/25 3:15 AM;($15.00);$7,048.75;0.0;
1221;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,007.00;6/10/25 3:15 AM;;$7,042.50;5.0;
1222;EMA_Inversion_33(STC -1(50.00));Sell to Close;-1;-5.0;$6,005.00;6/10/25 4:00 AM;($10.00);$7,038.75;0.0;
1223;EMA_Inversion_33(STC -1(50.00));Sell to Open;-1;-5.0;$6,005.00;6/10/25 4:00 AM;;$7,076.25;-5.0;
1224;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$5,997.50;6/10/25 4:15 AM;$37.50;$7,076.25;0.0;
1225;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$5,997.50;6/10/25 4:15 AM;;$7,111.25;5.0;
1226;EMA_Inversion_33(STC -1(53.75));Sell to Close;-1;-5.0;$6,008.25;6/10/25 4:45 AM;$53.75;$7,130.00;0.0;
1227;EMA_Inversion_33(STC -1(53.75));Sell to Open;-1;-5.0;$6,008.25;6/10/25 4:45 AM;;$7,131.25;-5.0;
1228;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,027.00;6/11/25 3:30 AM;($93.75);$7,036.25;0.0;
1229;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,027.00;6/11/25 3:30 AM;;$7,043.75;5.0;
1230;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,033.25;6/11/25 4:00 AM;$31.25;$7,067.50;0.0;
1231;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,033.25;6/11/25 4:00 AM;;$7,060.00;-5.0;
1232;EMA_Inversion_33(STC 1(-107.50));Buy to Close;1;5.0;$6,063.00;6/11/25 8:45 AM;($148.75);$6,918.75;0.0;
1233;EMA_Inversion_33(STC 1(-107.50));Buy to Open;1;5.0;$6,063.00;6/11/25 8:45 AM;;$6,900.00;5.0;
1234;EMA_Inversion_33(STC -1(161.25));Sell to Close;-1;-5.0;$6,059.25;6/11/25 9:00 AM;($18.75);$6,900.00;0.0;
1235;EMA_Inversion_33(STC -1(161.25));Sell to Open;-1;-5.0;$6,059.25;6/11/25 9:00 AM;;$6,915.00;-5.0;
1236;EMA_Inversion_33(STC 1(-73.75));Buy to Close;1;5.0;$6,056.25;6/11/25 9:15 AM;$15.00;$6,915.00;0.0;
1237;EMA_Inversion_33(STC 1(-73.75));Buy to Open;1;5.0;$6,056.25;6/11/25 9:15 AM;;$6,910.00;5.0;
1238;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,045.50;6/11/25 12:15 PM;($53.75);$6,861.25;0.0;
1239;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,057.75;6/11/25 1:30 PM;;$6,827.50;5.0;
1240;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,042.00;6/11/25 2:00 PM;($78.75);$6,782.50;0.0;
1241;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$5,999.25;6/12/25 4:00 AM;;$6,773.75;5.0;
1242;EMA_Inversion_33(STC -1(83.75));Sell to Close;-1;-5.0;$6,012.50;6/12/25 8:45 AM;$66.25;$6,848.75;0.0;
1243;EMA_Inversion_33(STC -1(83.75));Sell to Open;-1;-5.0;$6,012.50;6/12/25 8:45 AM;;$6,843.75;-5.0;
1244;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,013.75;6/12/25 9:30 AM;($6.25);$6,842.50;0.0;
1245;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,013.75;6/12/25 9:30 AM;;$6,877.50;5.0;
1246;SuperSignal_v6(STC Daily);Sell to Close;-1;-5.0;$6,042.25;6/12/25 6:00 PM;$142.50;$6,985.00;0.0;
1247;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$5,972.25;6/13/25 3:15 AM;;$7,018.75;-5.0;
1248;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$5,996.25;6/13/25 9:30 AM;($120.00);$6,865.00;0.0;
1249;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$5,996.25;6/13/25 9:30 AM;;$6,923.75;5.0;
1250;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$5,991.50;6/13/25 2:30 PM;($23.75);$6,841.25;0.0;
1251;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,064.50;6/16/25 3:15 AM;;$6,847.50;-5.0;
1252;EMA_Inversion_33(STC 1(55.00));Buy to Close;1;5.0;$6,055.00;6/16/25 5:45 AM;$47.50;$6,888.75;0.0;
1253;EMA_Inversion_33(STC 1(55.00));Buy to Open;1;5.0;$6,055.00;6/16/25 5:45 AM;;$6,897.50;5.0;
1254;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,059.25;6/16/25 6:15 AM;$21.25;$6,910.00;0.0;
1255;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,059.25;6/16/25 6:15 AM;;$6,906.25;-5.0;
1256;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,059.25;6/17/25 3:15 AM;$0.00;$6,910.00;0.0;
1257;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,059.25;6/17/25 3:15 AM;;$6,863.75;5.0;
1258;EMA_Inversion_33(STC -1(67.50));Sell to Close;-1;-5.0;$6,060.00;6/17/25 7:15 AM;$3.75;$6,913.75;0.0;
1259;EMA_Inversion_33(STC -1(67.50));Sell to Open;-1;-5.0;$6,060.00;6/17/25 7:15 AM;;$6,902.50;-5.0;
1260;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,064.75;6/17/25 9:30 AM;($23.75);$6,890.00;0.0;
1261;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,064.75;6/17/25 9:30 AM;;$6,878.75;5.0;
1262;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,061.75;6/17/25 1:00 PM;($15.00);$6,875.00;0.0;
1263;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,052.75;6/17/25 1:30 PM;;$6,881.25;-5.0;
1264;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,037.75;6/17/25 2:00 PM;$75.00;$6,950.00;0.0;
1265;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,051.75;6/18/25 3:15 AM;;$6,948.75;-5.0;
1266;EMA_Inversion_33(STC 1(95.00));Buy to Close;1;5.0;$6,035.75;6/18/25 7:00 AM;$80.00;$7,030.00;0.0;
1267;EMA_Inversion_33(STC 1(95.00));Buy to Open;1;5.0;$6,035.75;6/18/25 7:00 AM;;$7,042.50;5.0;
1268;EMA_Inversion_33(STC -1(56.25));Sell to Close;-1;-5.0;$6,047.00;6/18/25 7:45 AM;$56.25;$7,086.25;0.0;
1269;EMA_Inversion_33(STC -1(56.25));Sell to Open;-1;-5.0;$6,047.00;6/18/25 7:45 AM;;$7,081.25;-5.0;
1270;EMA_Inversion_33(STC 1(53.75));Buy to Close;1;5.0;$6,044.00;6/18/25 8:45 AM;$15.00;$7,101.25;0.0;
1271;EMA_Inversion_33(STC 1(53.75));Buy to Open;1;5.0;$6,044.00;6/18/25 8:45 AM;;$7,091.25;5.0;
1272;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,045.25;6/18/25 9:30 AM;$6.25;$7,107.50;0.0;
1273;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,045.25;6/18/25 9:30 AM;;$7,118.75;-5.0;
1274;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,014.00;6/19/25 3:15 AM;$156.25;$7,263.75;0.0;
1275;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,014.00;6/19/25 3:15 AM;;$7,230.00;5.0;
1276;EMA_Inversion_33(STC -1(-33.75));Sell to Close;-1;-5.0;$6,007.25;6/19/25 3:30 AM;($33.75);$7,230.00;0.0;
1277;EMA_Inversion_33(STC -1(-33.75));Sell to Open;-1;-5.0;$6,007.25;6/19/25 3:30 AM;;$7,240.00;-5.0;
1278;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,005.25;6/19/25 3:45 AM;$10.00;$7,240.00;0.0;
1279;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,005.25;6/19/25 3:45 AM;;$7,210.00;5.0;
1280;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,024.50;6/20/25 3:30 AM;$96.25;$7,336.25;0.0;
1281;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,024.50;6/20/25 3:30 AM;;$7,333.75;-5.0;
1282;EMA_Inversion_33(STC 1(61.25));Buy to Close;1;5.0;$6,019.75;6/20/25 4:45 AM;$23.75;$7,360.00;0.0;
1283;EMA_Inversion_33(STC 1(61.25));Buy to Open;1;5.0;$6,019.75;6/20/25 4:45 AM;;$7,327.50;5.0;
1284;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,040.25;6/20/25 7:45 AM;$102.50;$7,462.50;0.0;
1285;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,040.25;6/20/25 7:45 AM;;$7,480.00;-5.0;
1286;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,015.75;6/20/25 11:00 AM;$122.50;$7,585.00;0.0;
1287;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,023.00;6/20/25 12:00 PM;;$7,592.50;-5.0;
1288;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,029.00;6/20/25 4:15 PM;($30.00);$7,555.00;0.0;
1289;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,023.50;6/23/25 3:15 AM;;$7,567.50;-5.0;
1290;EMA_Inversion_33(STC 1(76.25));Buy to Close;1;5.0;$6,015.75;6/23/25 7:15 AM;$38.75;$7,593.75;0.0;
1291;EMA_Inversion_33(STC 1(76.25));Buy to Open;1;5.0;$6,015.75;6/23/25 7:15 AM;;$7,570.00;5.0;
1292;EMA_Inversion_33(STC -1(51.25));Sell to Close;-1;-5.0;$6,017.25;6/23/25 8:15 AM;$7.50;$7,601.25;0.0;
1293;EMA_Inversion_33(STC -1(51.25));Sell to Open;-1;-5.0;$6,017.25;6/23/25 8:15 AM;;$7,612.50;-5.0;
1294;EMA_Inversion_33(STC 1(80.00));Buy to Close;1;5.0;$6,015.00;6/23/25 8:30 AM;$11.25;$7,612.50;0.0;
1295;EMA_Inversion_33(STC 1(80.00));Buy to Open;1;5.0;$6,015.00;6/23/25 8:30 AM;;$7,650.00;5.0;
1296;EMA_Inversion_33(STC -1(58.75));Sell to Close;-1;-5.0;$6,026.75;6/23/25 9:00 AM;$58.75;$7,671.25;0.0;
1297;EMA_Inversion_33(STC -1(58.75));Sell to Open;-1;-5.0;$6,026.75;6/23/25 9:00 AM;;$7,690.00;-5.0;
1298;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,123.00;6/24/25 7:00 AM;($481.25);$7,190.00;0.0;
1299;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,123.00;6/24/25 7:00 AM;;$7,175.00;5.0;
1300;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,118.25;6/24/25 9:30 AM;($23.75);$7,166.25;0.0;
1301;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,118.25;6/24/25 9:30 AM;;$7,130.00;-5.0;
1302;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,144.50;6/25/25 4:30 AM;($131.25);$7,035.00;0.0;
1303;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,144.50;6/25/25 4:30 AM;;$7,042.50;5.0;
1304;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,151.50;6/25/25 7:45 AM;$35.00;$7,070.00;0.0;
1305;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,151.50;6/25/25 7:45 AM;;$7,048.75;-5.0;
1306;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,159.00;6/25/25 11:00 AM;($37.50);$7,032.50;0.0;
1307;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,146.25;6/25/25 11:15 AM;;$7,028.75;-5.0;
1308;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,147.00;6/25/25 3:15 PM;($3.75);$7,028.75;0.0;
1309;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,161.75;6/26/25 3:15 AM;;$7,035.00;-5.0;
1310;EMA_Inversion_33(STC 1(56.25));Buy to Close;1;5.0;$6,205.00;6/27/25 9:15 AM;($216.25);$6,812.50;0.0;
1311;EMA_Inversion_33(STC 1(56.25));Buy to Open;1;5.0;$6,205.00;6/27/25 9:15 AM;;$6,807.50;5.0;
1312;EMA_Inversion_33(STC -1(0.00));Sell to Close;-1;-5.0;$6,204.00;6/27/25 9:30 AM;($5.00);$6,807.50;0.0;
1313;EMA_Inversion_33(STC -1(0.00));Sell to Open;-1;-5.0;$6,204.00;6/27/25 9:30 AM;;$6,773.75;-5.0;
1314;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,218.75;6/27/25 4:00 PM;($73.75);$6,733.75;0.0;
1315;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,249.50;6/30/25 4:15 AM;;$6,743.75;-5.0;
1316;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,244.75;6/30/25 8:45 AM;$23.75;$6,757.50;0.0;
1317;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,244.75;6/30/25 8:45 AM;;$6,760.00;5.0;
1318;SuperSignal_v6(STC Daily);Sell to Close;-1;-5.0;$6,245.25;6/30/25 6:00 PM;$2.50;$6,760.00;0.0;
1319;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,242.50;7/1/25 3:30 AM;;$6,752.50;5.0;
1320;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,235.00;7/1/25 11:00 AM;($37.50);$6,722.50;0.0;
1321;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,229.50;7/1/25 11:15 AM;;$6,643.75;-5.0;
1322;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,247.25;7/1/25 11:30 AM;($88.75);$6,633.75;0.0;
1323;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,241.75;7/1/25 12:00 PM;;$6,686.25;5.0;
1324;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,245.75;7/1/25 4:15 PM;$20.00;$6,653.75;0.0;
1325;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,255.75;7/2/25 4:30 AM;;$6,645.00;5.0;
1326;EMA_Inversion_33(STC -1(-30.00));Sell to Close;-1;-5.0;$6,250.00;7/2/25 8:00 AM;($28.75);$6,625.00;0.0;
1327;EMA_Inversion_33(STC -1(-30.00));Sell to Open;-1;-5.0;$6,250.00;7/2/25 8:00 AM;;$6,612.50;-5.0;
1328;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,237.75;7/2/25 8:45 AM;$61.25;$6,686.25;0.0;
1329;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,237.75;7/2/25 8:45 AM;;$6,697.50;5.0;
1330;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,263.00;7/2/25 10:45 AM;$126.25;$6,812.50;0.0;
1331;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,283.25;7/3/25 3:30 AM;;$6,808.75;-5.0;
1332;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,274.50;7/3/25 5:00 AM;$43.75;$6,856.25;0.0;
1333;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,274.50;7/3/25 5:00 AM;;$6,860.00;5.0;
1334;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,280.75;7/3/25 8:00 AM;$31.25;$6,887.50;0.0;
1335;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,280.75;7/3/25 8:00 AM;;$6,887.50;-5.0;
1336;EMA_Inversion_33(STC 1(-37.50));Buy to Close;1;5.0;$6,288.25;7/3/25 8:45 AM;($37.50);$6,850.00;0.0;
1337;EMA_Inversion_33(STC 1(-37.50));Buy to Open;1;5.0;$6,288.25;7/3/25 8:45 AM;;$6,835.00;5.0;
1338;EMA_Inversion_33(STC -1(56.25));Sell to Close;-1;-5.0;$6,285.25;7/3/25 9:00 AM;($15.00);$6,835.00;0.0;
1339;EMA_Inversion_33(STC -1(56.25));Sell to Open;-1;-5.0;$6,285.25;7/3/25 9:00 AM;;$6,812.50;-5.0;
1340;EMA_Inversion_33(STC 1(-45.00));Buy to Close;1;5.0;$6,289.75;7/3/25 9:15 AM;($22.50);$6,812.50;0.0;
1341;EMA_Inversion_33(STC 1(-45.00));Buy to Open;1;5.0;$6,289.75;7/3/25 9:15 AM;;$6,828.75;5.0;
1342;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,293.00;7/3/25 9:30 AM;$16.25;$6,828.75;0.0;
1343;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,293.00;7/3/25 9:30 AM;;$6,775.00;-5.0;
1344;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,298.00;7/4/25 3:15 AM;($25.00);$6,803.75;0.0;
1345;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,298.00;7/4/25 3:15 AM;;$6,792.50;5.0;
1346;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,299.50;7/7/25 5:45 AM;$7.50;$6,811.25;0.0;
1347;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,299.50;7/7/25 5:45 AM;;$6,776.25;-5.0;
1348;EMA_Inversion_33(STC 1(53.75));Buy to Close;1;5.0;$6,302.75;7/7/25 9:00 AM;($16.25);$6,795.00;0.0;
1349;EMA_Inversion_33(STC 1(53.75));Buy to Open;1;5.0;$6,302.75;7/7/25 9:00 AM;;$6,783.75;5.0;
1350;Inversion_33_TimeGate_SOL(STC);Sell to Close;-1;-5.0;$6,295.75;7/7/25 10:15 AM;($35.00);$6,760.00;0.0;
1351;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,295.00;7/7/25 10:45 AM;;$6,786.25;-5.0;
1352;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,282.75;7/7/25 12:00 PM;$61.25;$6,821.25;0.0;
1353;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,265.00;7/7/25 3:15 PM;;$6,832.50;-5.0;
1354;SuperSignal_v6(BTC Daily);Buy to Close;1;5.0;$6,263.25;7/7/25 6:00 PM;$8.75;$6,830.00;0.0;
1355;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,283.00;7/8/25 3:30 AM;;$6,823.75;-5.0;
1356;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,278.00;7/8/25 6:30 AM;$25.00;$6,855.00;0.0;
1357;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,278.00;7/8/25 6:30 AM;;$6,891.25;5.0;
1358;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,284.25;7/8/25 7:15 AM;$31.25;$6,886.25;0.0;
1359;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,284.25;7/8/25 7:15 AM;;$6,883.75;-5.0;
1360;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,280.75;7/8/25 10:45 AM;$17.50;$6,903.75;0.0;
1361;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,272.00;7/8/25 11:00 AM;;$6,888.75;-5.0;
1362;SuperSignal_v6(BTC Stop);Buy to Close;1;5.0;$6,285.25;7/8/25 12:30 PM;($66.25);$6,837.50;0.0;
1363;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,271.75;7/8/25 1:45 PM;;$6,800.00;-5.0;
1364;SuperSignal_v6(BTC Daily);Buy to Close;1;5.0;$6,272.00;7/8/25 6:00 PM;($1.25);$6,836.25;0.0;
1365;Inversion_33_TimeGate_SOL(BTO);Buy to Open;1;5.0;$6,271.00;7/9/25 3:00 AM;;$6,813.75;5.0;
1366;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,269.50;7/9/25 3:30 AM;($7.50);$6,828.75;0.0;
1367;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,269.50;7/9/25 3:30 AM;;$6,822.50;-5.0;
1368;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,295.25;7/9/25 9:30 AM;($128.75);$6,700.00;0.0;
1369;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,295.25;7/9/25 9:30 AM;;$6,766.25;5.0;
1370;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,296.50;7/10/25 4:15 AM;$6.25;$6,706.25;0.0;
1371;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,296.50;7/10/25 4:15 AM;;$6,691.25;-5.0;
1372;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,307.50;7/10/25 9:30 AM;($55.00);$6,651.25;0.0;
1373;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,307.50;7/10/25 9:30 AM;;$6,636.25;5.0;
1374;SuperSignal_v6(STC Target);Sell to Close;-1;-5.0;$6,327.50;7/10/25 1:15 PM;$100.00;$6,751.25;0.0;
1375;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,297.50;7/11/25 3:15 AM;;$6,768.75;5.0;
1376;EMA_Inversion_33(STC -1(53.75));Sell to Close;-1;-5.0;$6,290.75;7/11/25 8:00 AM;($33.75);$6,717.50;0.0;
1377;EMA_Inversion_33(STC -1(53.75));Sell to Open;-1;-5.0;$6,290.75;7/11/25 8:00 AM;;$6,707.50;-5.0;
1378;EMA_Inversion_33(BTO 1);Buy to Close;1;5.0;$6,286.25;7/11/25 8:30 AM;$22.50;$6,740.00;0.0;
1379;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,286.25;7/11/25 8:30 AM;;$6,742.50;5.0;
1380;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,300.00;7/11/25 3:15 PM;$68.75;$6,808.75;0.0;
1381;SuperSignal_v6(BTO Entry);Buy to Open;1;5.0;$6,308.50;7/11/25 3:30 PM;;$6,796.25;5.0;
1382;SuperSignal_v6(STC Stop);Sell to Close;-1;-5.0;$6,297.75;7/11/25 4:15 PM;($53.75);$6,755.00;0.0;
1383;EMA_Inversion_33(BTO 1);Buy to Open;1;5.0;$6,264.25;7/14/25 3:15 AM;;$6,741.25;5.0;
1384;EMA_Inversion_33(STC -1(62.50));Sell to Close;-1;-5.0;$6,276.75;7/14/25 4:00 AM;$62.50;$6,817.50;0.0;
1385;EMA_Inversion_33(STC -1(62.50));Sell to Open;-1;-5.0;$6,276.75;7/14/25 4:00 AM;;$6,823.75;-5.0;
1386;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,294.50;7/14/25 9:30 AM;($88.75);$6,728.75;0.0;
1387;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,294.50;7/14/25 9:30 AM;;$6,665.00;5.0;
1388;SuperSignal_v6(STC Daily);Sell to Close;-1;-5.0;$6,309.50;7/14/25 6:00 PM;$75.00;$6,803.75;0.0;
1389;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,331.00;7/15/25 3:45 AM;;$6,811.25;-5.0;
1390;EMA_Inversion_33(STC 1(50.00));Buy to Close;1;5.0;$6,328.00;7/15/25 8:30 AM;$15.00;$6,818.75;0.0;
1391;EMA_Inversion_33(STC 1(50.00));Buy to Open;1;5.0;$6,328.00;7/15/25 8:30 AM;;$6,837.50;5.0;
1392;EMA_Inversion_33(STO -1);Sell to Close;-1;-5.0;$6,337.50;7/15/25 9:15 AM;$47.50;$6,866.25;0.0;
1393;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,337.50;7/15/25 9:15 AM;;$6,863.75;-5.0;
1394;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,301.25;7/15/25 11:00 AM;$181.25;$7,047.50;0.0;
1395;SuperSignal_v6(STO Entry);Sell to Open;-1;-5.0;$6,305.75;7/15/25 2:45 PM;;$7,101.25;-5.0;
1396;SuperSignal_v6(BTC Target);Buy to Close;1;5.0;$6,296.50;7/15/25 3:00 PM;$46.25;$7,093.75;0.0;
1397;EMA_Inversion_33(STO -1);Sell to Open;-1;-5.0;$6,280.50;7/16/25 4:45 AM;;$7,101.25;-5.0;
1398;EMA_Inversion_33(STC 1(0.00));Buy to Close;1;5.0;$6,298.25;7/16/25 9:30 AM;($88.75);$7,005.00;0.0;
1399;EMA_Inversion_33(STC 1(0.00));Buy to Open;1;5.0;$6,298.25;7/16/25 9:30 AM;;$6,975.00;5.0;
1400;SuperSignal_v6(STC Daily);Sell to Close;-1;-5.0;$6,299.25;7/16/25 6:00 PM;$5.00;$7,010.00;0.0;
