Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 10:45 AM - 8/28/25 6:00 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
211;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,287.50;7/9/25 10:45 AM;;$1,168.75;-5.0;
212;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,307.50;7/9/25 4:00 PM;($100.00);$1,038.75;0.0;
213;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,314.50;7/10/25 10:45 AM;;$1,041.25;5.0;
214;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,331.75;7/10/25 2:00 PM;$86.25;$1,125.00;0.0;
215;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,297.50;7/14/25 11:00 AM;;$1,135.00;5.0;
216;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,309.50;7/14/25 6:00 PM;$60.00;$1,185.00;0.0;
217;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,305.00;7/16/25 3:00 PM;;$1,171.25;5.0;
218;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,299.25;7/16/25 6:00 PM;($28.75);$1,156.25;0.0;
219;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,351.00;7/22/25 3:00 PM;;$1,140.00;5.0;
220;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,347.50;7/22/25 6:00 PM;($17.50);$1,138.75;0.0;
221;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,377.50;7/23/25 12:00 PM;;$1,131.25;5.0;
222;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,394.50;7/23/25 4:00 PM;$85.00;$1,223.75;0.0;
223;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,415.25;7/24/25 1:15 PM;;$1,200.00;5.0;
224;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,401.75;7/24/25 4:00 PM;($67.50);$1,156.25;0.0;
225;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,414.25;7/25/25 10:45 AM;;$1,147.50;5.0;
226;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,427.25;7/25/25 1:45 PM;$65.00;$1,221.25;0.0;
227;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,424.00;7/28/25 11:30 AM;;$1,210.00;-5.0;
228;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,412.25;7/28/25 2:15 PM;$58.75;$1,280.00;0.0;
229;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,403.75;7/30/25 11:15 AM;;$1,271.25;-5.0;
230;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,419.75;7/30/25 12:30 PM;($80.00);$1,200.00;0.0;
231;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,380.25;7/30/25 3:00 PM;;$1,173.75;-5.0;
232;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,408.75;7/30/25 4:15 PM;($142.50);$1,057.50;0.0;
233;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,417.75;7/31/25 11:00 AM;;$1,111.25;-5.0;
234;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,408.00;7/31/25 1:30 PM;$48.75;$1,106.25;0.0;
235;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,260.00;8/1/25 1:00 PM;;$1,131.25;-5.0;
236;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,263.25;8/3/25 6:00 PM;($16.25);$1,090.00;0.0;
237;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,339.00;8/5/25 2:15 PM;;$1,123.75;-5.0;
238;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,320.50;8/5/25 4:45 PM;$92.50;$1,182.50;0.0;
239;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,345.50;8/6/25 10:45 AM;;$1,223.75;5.0;
240;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,373.00;8/6/25 12:00 PM;$137.50;$1,320.00;0.0;
241;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,409.00;8/11/25 11:00 AM;;$1,300.00;-5.0;
242;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,423.25;8/11/25 12:15 PM;($71.25);$1,248.75;0.0;
243;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,409.00;8/11/25 1:45 PM;;$1,247.50;-5.0;
244;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,393.25;8/11/25 4:00 PM;$78.75;$1,327.50;0.0;
245;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,446.25;8/12/25 11:15 AM;;$1,326.25;5.0;
246;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,469.00;8/12/25 6:00 PM;$113.75;$1,441.25;0.0;
247;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,479.25;8/15/25 3:00 PM;;$1,457.50;-5.0;
248;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,467.25;8/15/25 4:15 PM;$60.00;$1,501.25;0.0;
249;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,463.00;8/18/25 11:30 AM;;$1,495.00;-5.0;
250;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,467.25;8/18/25 6:00 PM;($21.25);$1,480.00;0.0;
251;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,447.00;8/19/25 11:00 AM;;$1,471.25;-5.0;
252;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$6,424.00;8/19/25 1:15 PM;$115.00;$1,595.00;0.0;
253;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,393.50;8/20/25 2:15 PM;;$1,603.75;-5.0;
254;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$6,416.50;8/20/25 3:15 PM;($115.00);$1,480.00;0.0;
255;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$6,381.00;8/21/25 1:00 PM;;$1,491.25;-5.0;
256;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$6,391.00;8/21/25 6:00 PM;($50.00);$1,430.00;0.0;
257;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,473.75;8/25/25 11:00 AM;;$1,447.50;5.0;
258;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$6,459.00;8/25/25 4:00 PM;($73.75);$1,356.25;0.0;
259;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,461.25;8/26/25 12:15 PM;;$1,362.50;5.0;
260;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$6,472.75;8/26/25 3:30 PM;$57.50;$1,413.75;0.0;
261;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$6,509.50;8/28/25 12:30 PM;;$1,406.25;5.0;
262;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$6,516.50;8/28/25 6:00 PM;$35.00;$1,448.75;0.0;


Max trade P/L: $453.75;

Total P/L: $1,448.75;

Total order(s): 131;
