giStrategy report
Symbol: /MES:XCME
Work Time: 12/18/24 10:30 AM - 9/4/25 2:00 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
185;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,787.50;3/6/25 7:45 AM;;$1,706.25;-5.0;
186;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,793.50;3/6/25 10:15 AM;($30.00);$1,662.50;0.0;
187;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,729.00;3/6/25 3:00 PM;;$1,552.50;-5.0;
188;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,761.25;3/6/25 6:00 PM;($161.25);$1,501.25;0.0;
189;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,753.00;3/7/25 7:30 AM;;$1,536.25;-5.0;
190;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,781.00;3/7/25 8:45 AM;($140.00);$1,361.25;0.0;
191;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,734.50;3/7/25 9:00 AM;;$1,386.25;-5.0;
192;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,755.25;3/7/25 9:45 AM;($103.75);$1,257.50;0.0;
193;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,713.25;3/7/25 10:45 AM;;$1,193.75;-5.0;
194;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,777.25;3/7/25 2:15 PM;($320.00);$937.50;0.0;
195;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,718.75;3/10/25 6:00 AM;;$945.00;-5.0;
196;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,662.25;3/10/25 10:45 AM;$282.50;$1,220.00;0.0;
197;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,592.25;3/10/25 3:15 PM;;$1,116.25;-5.0;
198;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,629.75;3/10/25 3:45 PM;($187.50);$1,032.50;0.0;
199;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,649.00;3/11/25 7:45 AM;;$1,042.50;5.0;
200;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,625.25;3/11/25 8:15 AM;($118.75);$913.75;0.0;
201;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,609.50;3/11/25 9:30 AM;;$853.75;-5.0;
202;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,558.50;3/11/25 10:45 AM;$255.00;$1,168.75;0.0;
203;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,557.25;3/11/25 2:00 PM;;$992.50;-5.0;
204;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,607.50;3/11/25 2:30 PM;($251.25);$917.50;0.0;
205;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,608.00;3/12/25 6:15 AM;;$913.75;5.0;
206;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,651.00;3/12/25 8:45 AM;$215.00;$1,132.50;0.0;
207;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,591.25;3/13/25 5:30 AM;;$1,170.00;5.0;
208;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,576.50;3/13/25 8:15 AM;($73.75);$1,058.75;0.0;
209;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,592.00;3/13/25 8:45 AM;;$1,072.50;5.0;
210;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,563.00;3/13/25 10:00 AM;($145.00);$913.75;0.0;
211;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,527.25;3/13/25 3:30 PM;;$932.50;-5.0;
212;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,538.00;3/13/25 6:00 PM;($53.75);$860.00;0.0;
213;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,573.25;3/14/25 7:00 AM;;$837.50;5.0;
214;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,617.25;3/14/25 11:15 AM;$220.00;$1,080.00;0.0;
215;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,675.50;3/17/25 6:45 AM;;$1,103.75;5.0;
216;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,732.50;3/17/25 1:45 PM;$285.00;$1,365.00;0.0;
217;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,746.50;3/17/25 2:15 PM;;$1,378.75;5.0;
218;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,732.25;3/17/25 6:00 PM;($71.25);$1,293.75;0.0;
219;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,715.50;3/18/25 6:15 AM;;$1,290.00;-5.0;
220;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,681.25;3/18/25 9:45 AM;$171.25;$1,465.00;0.0;
221;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,684.25;3/19/25 8:00 AM;;$1,452.50;5.0;
222;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,713.50;3/19/25 10:15 AM;$146.25;$1,611.25;0.0;
223;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,711.25;3/19/25 2:15 PM;;$1,583.75;5.0;
224;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,740.00;3/19/25 3:00 PM;$143.75;$1,755.00;0.0;
225;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,706.75;3/20/25 8:45 AM;;$1,778.75;-5.0;
226;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,741.50;3/20/25 10:15 AM;($173.75);$1,581.25;0.0;
227;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,692.50;3/21/25 6:45 AM;;$1,561.25;-5.0;
228;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,665.50;3/21/25 9:00 AM;$135.00;$1,716.25;0.0;
229;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,687.25;3/21/25 11:00 AM;;$1,671.25;5.0;
230;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,720.00;3/23/25 6:00 PM;$163.75;$1,880.00;0.0;
231;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,782.00;3/24/25 6:45 AM;;$1,868.75;5.0;
232;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,803.75;3/24/25 10:00 AM;$108.75;$1,988.75;0.0;
233;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,807.75;3/24/25 2:45 PM;;$2,005.00;5.0;
234;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,813.00;3/24/25 6:00 PM;$26.25;$2,015.00;0.0;
235;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,814.75;3/25/25 6:30 AM;;$2,027.50;5.0;
236;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,815.25;3/25/25 12:45 PM;$2.50;$2,017.50;0.0;
237;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,811.75;3/25/25 3:00 PM;;$2,005.00;-5.0;
238;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,827.75;3/25/25 4:00 PM;($80.00);$1,937.50;0.0;
239;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,815.00;3/26/25 6:00 AM;;$1,927.50;-5.0;
240;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,795.25;3/26/25 11:30 AM;$98.75;$2,036.25;0.0;
241;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,756.75;3/26/25 1:45 PM;;$2,062.50;-5.0;
242;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,754.75;3/26/25 6:00 PM;$10.00;$2,046.25;0.0;
243;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,754.00;3/27/25 7:00 AM;;$2,050.00;-5.0;
244;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,724.50;3/27/25 9:45 AM;$147.50;$2,193.75;0.0;
245;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,755.50;3/27/25 2:15 PM;;$2,167.50;5.0;
246;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,741.75;3/27/25 6:00 PM;($68.75);$2,125.00;0.0;
247;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,717.25;3/28/25 8:45 AM;;$2,150.00;-5.0;
248;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,686.00;3/28/25 10:15 AM;$156.25;$2,281.25;0.0;
249;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,564.50;3/31/25 5:15 AM;;$2,230.00;-5.0;
250;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,591.00;3/31/25 11:30 AM;($132.50);$2,148.75;0.0;
251;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,626.75;3/31/25 2:15 PM;;$2,190.00;5.0;
252;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,667.75;3/31/25 3:45 PM;$205.00;$2,353.75;0.0;
253;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,661.75;4/1/25 11:00 AM;;$2,437.50;5.0;
254;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,672.25;4/1/25 6:00 PM;$52.50;$2,406.25;0.0;
255;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,650.75;4/2/25 6:15 AM;;$2,417.50;-5.0;
256;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,673.00;4/2/25 10:30 AM;($111.25);$2,295.00;0.0;
257;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,721.50;4/2/25 1:00 PM;;$2,357.50;5.0;
258;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,687.50;4/2/25 2:30 PM;($170.00);$2,125.00;0.0;
259;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,521.75;4/3/25 8:30 AM;;$2,195.00;-5.0;
260;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,459.25;4/3/25 11:15 AM;$312.50;$2,437.50;0.0;
261;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,479.25;4/3/25 2:45 PM;;$2,443.75;-5.0;
262;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$5,439.25;4/3/25 3:45 PM;$200.00;$2,637.50;0.0;
263;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,390.25;4/4/25 5:45 AM;;$2,647.50;-5.0;
264;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,335.75;4/4/25 6:30 AM;$272.50;$2,910.00;0.0;
265;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,292.00;4/4/25 9:30 AM;;$3,083.75;-5.0;
266;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,144.25;4/4/25 1:30 PM;$738.75;$3,648.75;0.0;
267;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,130.50;4/4/25 3:00 PM;;$3,528.75;-5.0;
268;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,097.00;4/6/25 6:00 PM;$167.50;$3,816.25;0.0;
269;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$4,982.50;4/7/25 6:15 AM;;$3,833.75;5.0;
270;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$4,981.50;4/7/25 8:45 AM;($5.00);$3,811.25;0.0;
271;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,103.75;4/7/25 2:30 PM;;$3,888.75;5.0;
272;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,118.25;4/7/25 6:00 PM;$72.50;$3,883.75;0.0;
273;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,214.75;4/8/25 7:45 AM;;$3,987.50;5.0;
274;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,291.50;4/8/25 10:15 AM;$383.75;$4,267.50;0.0;
275;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,212.00;4/8/25 11:15 AM;;$4,355.00;-5.0;
276;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$4,952.50;4/8/25 4:00 PM;$1,297.50;$5,565.00;0.0;
277;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,293.25;4/9/25 1:30 PM;;$5,673.75;5.0;
278;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,450.25;4/9/25 2:30 PM;$785.00;$6,350.00;0.0;
279;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,386.50;4/10/25 8:30 AM;;$6,396.25;-5.0;
280;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,294.50;4/10/25 11:30 AM;$460.00;$6,810.00;0.0;
281;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,276.50;4/11/25 9:15 AM;;$6,787.50;-5.0;
282;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,306.75;4/11/25 9:45 AM;($151.25);$6,658.75;0.0;
283;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,406.75;4/11/25 1:45 PM;;$6,621.25;5.0;
284;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,396.00;4/13/25 6:00 PM;($53.75);$6,605.00;0.0;
285;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,476.25;4/14/25 7:15 AM;;$6,603.75;5.0;
286;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,452.75;4/14/25 8:00 AM;($117.50);$6,487.50;0.0;
287;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,468.75;4/14/25 8:30 AM;;$6,523.75;5.0;
288;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,438.75;4/14/25 11:30 AM;($150.00);$6,337.50;0.0;
289;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,435.25;4/14/25 11:45 AM;;$6,463.75;-5.0;
290;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,432.00;4/14/25 6:00 PM;$16.25;$6,353.75;0.0;
291;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,426.25;4/15/25 2:30 PM;;$6,293.75;-5.0;
292;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,425.25;4/15/25 6:00 PM;$5.00;$6,358.75;0.0;
293;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,396.25;4/16/25 11:30 AM;;$6,288.75;5.0;
294;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,353.75;4/16/25 1:15 PM;($212.50);$6,146.25;0.0;
295;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,321.00;4/16/25 1:45 PM;;$6,306.25;-5.0;
296;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$5,279.25;4/16/25 3:00 PM;$208.75;$6,355.00;0.0;
297;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,331.50;4/17/25 8:15 AM;;$6,353.75;-5.0;
298;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,343.25;4/17/25 12:30 PM;($58.75);$6,296.25;0.0;
299;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,253.00;4/21/25 5:15 AM;;$6,280.00;-5.0;
300;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,212.75;4/21/25 10:15 AM;$201.25;$6,497.50;0.0;
301;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,141.00;4/21/25 1:15 PM;;$6,487.50;-5.0;
302;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,167.75;4/21/25 3:45 PM;($133.75);$6,363.75;0.0;
303;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,447.50;4/23/25 7:00 AM;;$6,376.25;5.0;
304;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,491.50;4/23/25 9:45 AM;$220.00;$6,583.75;0.0;
305;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,425.25;4/23/25 11:45 AM;;$6,606.25;-5.0;
306;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,410.50;4/23/25 6:00 PM;$73.75;$6,657.50;0.0;
307;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,396.00;4/24/25 6:45 AM;;$6,700.00;5.0;
308;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,439.00;4/24/25 10:00 AM;$215.00;$6,872.50;0.0;
309;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,500.00;4/25/25 8:15 AM;;$6,882.50;-5.0;
310;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,527.00;4/25/25 12:30 PM;($135.00);$6,737.50;0.0;
311;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,535.00;4/25/25 1:45 PM;;$6,678.75;5.0;
312;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,552.75;4/27/25 6:00 PM;$88.75;$6,826.25;0.0;
313;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,545.25;4/28/25 7:45 AM;;$6,818.75;5.0;
314;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,574.25;4/28/25 9:45 AM;$145.00;$6,971.25;0.0;
315;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,547.75;4/28/25 11:00 AM;;$7,001.25;-5.0;
316;SuperSignal_v7_RTH15_v43(BTC Target);Buy to Close;1;5.0;$5,515.00;4/28/25 11:30 AM;$163.75;$7,135.00;0.0;
317;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,552.00;4/29/25 8:15 AM;;$7,163.75;-5.0;
318;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,572.25;4/29/25 11:00 AM;($101.25);$7,033.75;0.0;
319;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,568.75;4/29/25 1:30 PM;;$7,095.00;5.0;
320;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,582.25;4/29/25 6:00 PM;$67.50;$7,101.25;0.0;
321;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,567.75;4/30/25 7:30 AM;;$7,098.75;-5.0;
322;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,544.25;4/30/25 8:30 AM;$117.50;$7,218.75;0.0;
323;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,526.75;4/30/25 11:15 AM;;$7,240.00;5.0;
324;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,593.75;4/30/25 4:00 PM;$335.00;$7,553.75;0.0;
325;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,655.75;5/1/25 7:15 AM;;$7,513.75;5.0;
326;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,631.75;5/1/25 9:45 AM;($120.00);$7,433.75;0.0;
327;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,661.50;5/1/25 10:30 AM;;$7,442.50;5.0;
328;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,629.00;5/1/25 4:00 PM;($162.50);$7,271.25;0.0;
329;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,647.00;5/2/25 6:45 AM;;$7,262.50;-5.0;
330;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,679.25;5/2/25 8:45 AM;($161.25);$7,110.00;0.0;
331;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,709.00;5/2/25 12:15 PM;($53.75);$7,092.50;-5.0;
332;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,719.75;5/2/25 12:15 PM;;$7,056.25;0.0;
333;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,716.25;5/2/25 3:30 PM;;$7,046.25;5.0;
334;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,710.75;5/4/25 6:00 PM;($27.50);$7,028.75;0.0;
335;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,660.50;5/5/25 6:45 AM;;$7,002.50;-5.0;
336;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,683.75;5/5/25 10:45 AM;($116.25);$6,912.50;0.0;
337;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,628.50;5/6/25 5:15 AM;;$6,921.25;-5.0;
338;SuperSignal_v7_PreMarket45_43(BTC LossLimit);Buy to Close;1;5.0;$5,644.00;5/6/25 10:30 AM;($77.50);$6,835.00;0.0;
339;SuperSignal_v7_PreMarket45_43(STO Entry);Sell to Open;-1;-5.0;$5,644.25;5/7/25 8:15 AM;;$6,832.50;-5.0;
340;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,651.00;5/7/25 1:15 PM;($33.75);$6,801.25;0.0;
341;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,615.25;5/7/25 2:15 PM;($61.25);$6,805.00;5.0;
342;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,603.00;5/7/25 2:15 PM;;$6,740.00;0.0;
343;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,615.25;5/7/25 3:30 PM;;$6,536.25;-5.0;
344;SuperSignal_v7_RTH15_v43(BTC Stop);Buy to Close;1;5.0;$5,667.00;5/7/25 3:45 PM;($258.75);$6,481.25;0.0;
345;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,699.25;5/8/25 11:30 AM;;$6,625.00;5.0;
346;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,741.00;5/8/25 1:00 PM;$208.75;$6,690.00;0.0;
347;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,727.50;5/8/25 3:30 PM;;$6,617.50;5.0;
348;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,703.75;5/8/25 4:00 PM;($118.75);$6,571.25;0.0;
349;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,696.75;5/9/25 8:00 AM;;$6,570.00;5.0;
350;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,676.50;5/9/25 10:45 AM;($101.25);$6,470.00;0.0;
351;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,861.75;5/12/25 8:30 AM;;$6,412.50;5.0;
352;SuperSignal_v7_PreMarket45_43(STC LossLimit);Sell to Close;-1;-5.0;$5,823.75;5/12/25 9:45 AM;($190.00);$6,280.00;0.0;
353;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,920.50;5/13/25 1:45 PM;;$6,251.25;5.0;
354;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,903.00;5/13/25 4:00 PM;($87.50);$6,192.50;0.0;
355;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,919.75;5/14/25 7:30 AM;;$6,182.50;5.0;
356;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,897.00;5/14/25 11:15 AM;($113.75);$6,078.75;0.0;
357;SuperSignal_v7_RTH15_v43(STO);Sell to Open;-1;-5.0;$5,898.00;5/14/25 1:30 PM;;$6,056.25;-5.0;
358;SuperSignal_v7_RTH15_v43(BTC Daily);Buy to Close;1;5.0;$5,906.00;5/14/25 6:00 PM;($40.00);$6,038.75;0.0;
359;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,910.50;5/15/25 11:15 AM;;$6,076.25;5.0;
360;SuperSignal_v7_RTH15_v43(STC Target);Sell to Close;-1;-5.0;$5,934.50;5/15/25 12:15 PM;$120.00;$6,158.75;0.0;
361;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,935.00;5/15/25 2:45 PM;;$6,142.50;5.0;
362;SuperSignal_v7_RTH15_v43(STC Daily);Sell to Close;-1;-5.0;$5,934.00;5/15/25 6:00 PM;($5.00);$6,153.75;0.0;
363;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,945.50;5/16/25 6:00 AM;;$6,152.50;5.0;
364;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,927.75;5/16/25 10:45 AM;($88.75);$6,065.00;0.0;
365;SuperSignal_v7_RTH15_v43(BTO);Buy to Open;1;5.0;$5,969.00;5/16/25 2:45 PM;;$6,061.25;5.0;
366;SuperSignal_v7_RTH15_v43(STC Stop);Sell to Close;-1;-5.0;$5,955.50;5/18/25 6:00 PM;($67.50);$5,997.50;0.0;
367;SuperSignal_v7_PreMarket45_43(BTO Entry);Buy to Open;1;5.0;$5,917.75;5/19/25 9:00 AM;;$5,943.75;5.0;
368;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,944.25;5/19/25 10:00 AM;$132.50;$6,130.00;0.0;
