Strategy report
Symbol: /MES:XCME
Work Time: 12/16/24 5:00 AM - 8/29/25 10:00 AM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
43;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,890.25;1/15/25 4:45 AM;;($321.25);5.0;
44;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,904.25;1/15/25 7:00 AM;$70.00;($243.75);0.0;
45;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,998.50;1/16/25 4:45 AM;;($260.00);-5.0;
46;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,980.00;1/16/25 10:15 AM;$92.50;($151.25);0.0;
47;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,990.75;1/17/25 4:00 AM;;($125.00);5.0;
48;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,006.75;1/17/25 8:15 AM;$80.00;($71.25);0.0;
49;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,026.75;1/20/25 7:30 AM;;($77.50);-5.0;
50;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,040.00;1/20/25 8:45 AM;($66.25);($137.50);0.0;
51;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,057.00;1/20/25 9:00 AM;;($167.50);5.0;
52;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,020.00;1/20/25 8:00 PM;($185.00);($322.50);0.0;
53;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,060.75;1/21/25 5:15 AM;;($303.75);5.0;
54;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,045.00;1/21/25 10:15 AM;($78.75);($401.25);0.0;
55;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,112.25;1/22/25 4:15 AM;;($393.75);5.0;
56;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,123.75;1/22/25 10:15 AM;$57.50;($343.75);0.0;
57;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,113.25;1/23/25 7:45 AM;;($333.75);5.0;
58;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,126.50;1/23/25 11:15 AM;$66.25;($277.50);0.0;
59;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,139.50;1/24/25 5:45 AM;;($297.50);-5.0;
60;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,155.25;1/24/25 9:45 AM;($78.75);($356.25);0.0;
61;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,996.25;1/27/25 5:15 AM;;($330.00);-5.0;
62;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,957.50;1/27/25 6:00 AM;$193.75;($162.50);0.0;
63;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,000.00;1/27/25 9:15 AM;;($153.75);-5.0;
64;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,038.00;1/27/25 10:00 AM;($190.00);($352.50);0.0;
65;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,064.50;1/28/25 4:00 AM;;($351.25);5.0;
66;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,033.25;1/28/25 10:00 AM;($156.25);($508.75);0.0;
67;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,098.25;1/29/25 7:30 AM;;($495.00);-5.0;
68;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,083.75;1/29/25 8:30 AM;$72.50;($436.25);0.0;
69;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,082.00;1/30/25 7:15 AM;;($412.50);-5.0;
70;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,108.50;1/30/25 10:00 AM;($132.50);($568.75);0.0;
71;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,129.00;1/31/25 7:00 AM;;($573.75);5.0;
72;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,118.00;1/31/25 9:15 AM;($55.00);($623.75);0.0;
73;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,026.25;2/4/25 7:45 AM;;($618.75);5.0;
74;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,051.50;2/4/25 10:15 AM;$126.25;($497.50);0.0;
75;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,044.25;2/5/25 9:00 AM;;($480.00);5.0;
76;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,065.00;2/5/25 12:00 PM;$103.75;($393.75);0.0;
77;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,089.50;2/6/25 6:45 AM;;($387.50);-5.0;
78;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,104.75;2/6/25 9:30 AM;($76.25);($470.00);0.0;
79;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,071.50;2/10/25 4:30 AM;;($475.00);5.0;
80;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,068.00;2/10/25 9:45 AM;($17.50);($487.50);0.0;
81;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,059.50;2/11/25 9:00 AM;;($507.50);-5.0;
82;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,079.50;2/11/25 10:15 AM;($100.00);($587.50);0.0;
83;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,080.25;2/12/25 4:15 AM;;($583.75);-5.0;
84;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,094.75;2/12/25 8:15 AM;($72.50);($660.00);0.0;
85;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,030.50;2/12/25 8:45 AM;;($663.75);-5.0;
86;SuperSignal_v7_PreMarket45_43(BTC Daily);Buy to Close;1;5.0;$6,079.75;2/12/25 6:00 PM;($246.25);($906.25);0.0;
87;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,082.75;2/13/25 8:45 AM;;($896.25);5.0;
88;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$6,112.25;2/13/25 10:45 AM;$147.50;($758.75);0.0;
89;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,129.50;2/14/25 5:45 AM;;($756.25);-5.0;
90;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,143.50;2/14/25 10:15 AM;($70.00);($828.75);0.0;
91;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,145.25;2/17/25 6:15 AM;;($843.75);5.0;
92;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,137.50;2/17/25 9:45 AM;($38.75);($867.50);0.0;
93;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,143.25;2/18/25 9:30 AM;;($833.75);-5.0;
94;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$6,125.25;2/18/25 2:15 PM;$90.00;($777.50);0.0;
95;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$6,142.50;2/19/25 5:30 AM;;($763.75);-5.0;
96;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$6,155.25;2/19/25 2:15 PM;($63.75);($841.25);0.0;
97;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,152.25;2/20/25 5:00 AM;;($837.50);5.0;
98;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,143.00;2/20/25 7:00 AM;($46.25);($887.50);0.0;
99;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,138.00;2/21/25 6:00 AM;;($887.50);5.0;
100;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,128.25;2/21/25 9:45 AM;($48.75);($936.25);0.0;
101;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,064.50;2/24/25 4:15 AM;;($927.50);5.0;
102;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$6,042.50;2/24/25 9:45 AM;($110.00);($1,046.25);0.0;
103;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,010.00;2/25/25 8:30 AM;;($1,080.00);5.0;
104;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,984.00;2/25/25 10:00 AM;($130.00);($1,176.25);0.0;
105;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,998.00;2/26/25 4:15 AM;;($1,166.25);5.0;
106;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,981.75;2/26/25 9:45 AM;($81.25);($1,257.50);0.0;
107;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$6,005.25;2/27/25 5:30 AM;;($1,266.25);5.0;
108;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,986.75;2/27/25 9:00 AM;($92.50);($1,350.00);0.0;
109;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,898.50;2/28/25 6:45 AM;;($1,358.75);5.0;
110;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,881.75;2/28/25 8:30 AM;($83.75);($1,433.75);0.0;
111;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,999.00;3/3/25 7:15 AM;;($1,456.25);5.0;
112;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,978.50;3/3/25 9:45 AM;($102.50);($1,536.25);0.0;
113;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,844.75;3/4/25 7:15 AM;;($1,423.75);-5.0;
114;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,811.50;3/4/25 9:45 AM;$166.25;($1,370.00);0.0;
115;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,809.50;3/5/25 7:00 AM;;($1,370.00);-5.0;
116;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,769.50;3/5/25 11:15 AM;$200.00;($1,170.00);0.0;
117;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,791.25;3/6/25 4:30 AM;;($1,216.25);-5.0;
118;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,757.25;3/6/25 9:45 AM;$170.00;($1,000.00);0.0;
119;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,772.75;3/7/25 4:15 AM;;($1,021.25);5.0;
120;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,738.00;3/7/25 8:30 AM;($173.75);($1,173.75);0.0;
121;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,730.00;3/10/25 4:15 AM;;($1,186.25);-5.0;
122;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,671.50;3/10/25 10:15 AM;$292.50;($881.25);0.0;
123;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,640.25;3/11/25 4:15 AM;;($863.75);5.0;
124;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,619.00;3/11/25 9:00 AM;($106.25);($987.50);0.0;
125;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,596.25;3/12/25 4:00 AM;;($1,000.00);5.0;
126;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,647.75;3/12/25 8:45 AM;$257.50;($730.00);0.0;
127;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,604.50;3/13/25 6:00 AM;;($722.50);5.0;
128;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,543.25;3/13/25 11:45 AM;($306.25);($1,036.25);0.0;
129;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,569.50;3/14/25 4:30 AM;;($1,047.50);5.0;
130;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,612.75;3/14/25 11:00 AM;$216.25;($820.00);0.0;
131;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,664.25;3/17/25 4:30 AM;;($816.25);5.0;
132;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,737.25;3/17/25 2:15 PM;$365.00;($455.00);0.0;
133;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,729.00;3/18/25 4:30 AM;;($452.50);5.0;
134;SuperSignal_v7_PreMarket45_43(STC Stop);Sell to Close;-1;-5.0;$5,711.25;3/18/25 6:30 AM;($88.75);($543.75);0.0;
135;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,706.25;3/18/25 9:00 AM;;($553.75);-5.0;
136;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,672.25;3/18/25 10:00 AM;$170.00;($373.75);0.0;
137;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,682.75;3/19/25 6:45 AM;;($373.75);5.0;
138;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,712.75;3/19/25 10:15 AM;$150.00;($223.75);0.0;
139;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,741.50;3/20/25 5:30 AM;;($197.50);-5.0;
140;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,722.00;3/20/25 6:15 AM;$97.50;($126.25);0.0;
141;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,706.75;3/20/25 8:45 AM;;($102.50);-5.0;
142;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,735.50;3/20/25 10:15 AM;($143.75);($270.00);0.0;
143;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,689.50;3/21/25 4:30 AM;;($256.25);-5.0;
144;SuperSignal_v7_PreMarket45_43(BTC Target);Buy to Close;1;5.0;$5,669.75;3/21/25 8:45 AM;$98.75;($171.25);0.0;
145;SuperSignal_v7_PreMarket45_43(BTO);Buy to Open;1;5.0;$5,775.50;3/24/25 4:30 AM;;($173.75);5.0;
146;SuperSignal_v7_PreMarket45_43(STC Target);Sell to Close;-1;-5.0;$5,801.25;3/24/25 10:00 AM;$128.75;($42.50);0.0;
147;SuperSignal_v7_PreMarket45_43(STO);Sell to Open;-1;-5.0;$5,805.75;3/25/25 4:15 AM;;($33.75);-5.0;
148;SuperSignal_v7_PreMarket45_43(BTC Stop);Buy to Close;1;5.0;$5,818.75;3/25/25 7:00 AM;($65.00);($107.50);0.0;
